input	target
Ðò Mars alǒ Avril mɛ ɔ ,aɖɔwé 300 000 jɛji wɛ nɔ gosin Aflika yì Totaligbé Elɔpu Tɔn bo nɔ gbɔn Judɛ́ɛn Tɔdo ɔ mɛ dín .	Au printemps ,plus de 300 000 cigognes blanches migrent depuis l’Afrique vers le nord de l’Europe en passant par la vallée du Jourdain .
Ðò 1509 ɔ ,Lefèvre ɖè wema ɖé tɔ́n b’ɛ sɔ́ Ðɛhanwema e ɖò Latɛ́ɛngbe mɛ é vovo atɔ́ɔ́n jlɛ́ dó yeɖée wu ,bɔ Vulgate tɔn e éɖesunɔ jla ɖó é ɖ’emɛ .	En 1509 ,Lefèvre a publié une étude comparative de cinq versions latines des Psaumes ,dont sa propre version corrigée de la Vulgate .
Akpataxwi e mɛ tɛnmɛ - nyikɔ Mawu tɔn e ɖò Ðɛhanwema mɛ lɛ é ɖè é ,ɖò Fivefold Psalter 1513 tɔn mɛ	Tableau de titres s’appliquant à Dieu dans les Psaumes ,extrait du Quincuplex psalterium ,édition de 1513 .
Bo na dó kpé nǔ enɛ wu ɔ ,é ɖè lilɛdogbeɖevomɛ Wɛnɖagbe Wema lɛ tɔn akpomɛ tɔn tɔ́n dó Flansegbe mɛ dó akpáxwé wè jí ɖò Juin 1523 .	Dans ce but ,en juin 1523 ,il a publié une version française des Évangiles en deux volumes au format de poche .
Jlǒ e sunnu kpo nyɔnu kpo bǐ ɖó bo na xà xó Jezu tɔn lɛ dó anɔnugbe yetɔn mɛ é syɛn sɔmɔ̌ bɔ lilɛdogbeɖevomɛ enɛ 1 200 e è zín ɖò bǐbɛ̌mɛ é vɔ tlolo ɖò sun yɔywɛ ɖé gudo .	Hommes et femmes désiraient tellement lire les paroles de Jésus dans leur langue maternelle que les 1 200 premiers exemplaires ont été écoulés en seulement quelques mois
Mɛ E tɔn wɛ É Bernhard Merten	Par Bernhard Merten
Xwè 17 wɛ nɔ ce ɖó bo jì mì ɖò 1960 .	Je suis né en 1960 ma mère avait alors 17 ans .
Nɔ ce kpo nyì kpo nɔ kpɔ́ xá mɛjitɔ́ tɔn lɛ ɖò Burg ,toxo kpɛví République démocratique allemande alǒ Allemagne de l’Est ɖ’ayǐ tɔn tɔn ɖé wɛ .	Ma mère et moi vivions avec mes grands - parents à Burg ,une petite ville de l’ex - République démocratique allemande ,ou Allemagne de l’Est .
Gudo mɛ ɔ ,è wá sɛ́ mì dó Wemaxɔmɛ Wɔ̌nɖowǔnanɔ lɛ Tɔn Birkenwerder Tɔn ,bɔ yɔkpɔvu wɔ̌nɖowǔnanɔ lɛ nɔ nɔ finɛ .	Finalement ,j’ai été envoyé à l’École pour handicapés de Birkenwerder ,un pensionnat pour enfants handicapés physiques .
Un jɛ azɔ nu jí hwenu e un ɖó xwè 14 é .	À 14 ans ,j’ai commencé à fumer .
Hwenu e mǐ ɖò nǔɖɔɖ’ayǐ Biblu tɔn lɛ ba dò na wɛ é ɔ ,linlin e un ɖó ɖɔ Mawu ɖě kún tíìn ó é jɛ ɖyɔɖyɔ jí .	L’examen des prophéties bibliques a progressivement changé mon point de vue sur l’existence de Dieu .
Ðò Biblu kplɔnkplɔn lɛ ɖokpo hwenu ɔ ,mǐ jlɛ́ ninɔmɛ e mɛ gbɛ̀ ɔ ɖè dìn lɛ é dó nǔɖɔɖ’ayǐ e ɖò Matie wemata 24 ,Luki wemata 21 ,kpo 2 Timɔtée wemata 3 kpo mɛ lɛ é wu .	Au cours d’une discussion ,nous avons comparé les conditions mondiales actuelles avec les prophéties consignées en Matthieu chapitre 24 ,Luc chapitre 21 et 2 Timothée chapitre 3 .
Bɔ ɖò 27 Avril 1986 ɔ ,un bló baptɛm ɖò nǔglɔ ɖò wǔlɛdo baignoire ɖé mɛ ,ɖó è gbɛ́ Kúnnuɖetɔ́ lɛ sín azɔ̌ hwenɛnu ɖò Allemagne de l’Est wutu .	Le 27 avril 1986 ,je me suis fait baptiser dans une baignoire en secret car ,à cette époque ,l’œuvre des Témoins de Jéhovah était interdite en Allemagne de l’Est .
Un ɖó nukún tɔn ǎ ,bɔ Acɛkpikpa lɛ yí gbè nú mì bɔ un na yì Allemagne de l’Ouest è gbɛ̀ azɔ̌ Kúnnuɖetɔ́ lɛ tɔn ɖò finɛ ǎ .	Mais contre toute attente ,les autorités m’ont permis de voyager en Allemagne de l’Ouest où l’œuvre des Témoins n’était pas interdite .
Dǒ Berlin Tɔn j’ayǐ gudo é ɔ ,è yí gbè nú azɔ̌ Kúnnuɖetɔ́ Jehovah Tɔn lɛ tɔn .	Après la chute du mur de Berlin ,l’interdiction qui frappait les Témoins de Jéhovah a été levée .
Un ba bo na ɖó alɔ ɖò Mawuxóɖiɖɔzɔ́ ɔ mɛ hú ɖ’ayǐ tɔn .	J’ai alors voulu m’investir davantage dans l’activité d’évangélisation .
Amɔ̌ ,ɖò 1992 ɔ ,un tɛ́n ganxixo 60 zinzan dó ɖɔ Mawuxó na ɖò sun ɖokpo mɛ kpɔ́n .	Mais en 1992 ,en un mois ,j’ai essayé de consacrer 60 heures à proclamer la bonne nouvelle .
Dieu a - t - il créé Satan	Dieu a - ​ t - ​ il créé Satan
Zǐn LA BIBLU ET VOUS QUESTIONS BIBLIQUES	À retrouver sous LA BIBLE ET VOUS QUESTIONS BIBLIQUES .
Nùkanbyɔ Ðěɖee Kúnkplá Nùɖíɖó Gbigbɔ Tɔn lɛ É 3	Les sphèun monde qui intrigue 3
Nǔmimɔ lɛ Dó Mɛ E Ðò Jixwé lɛ É Wu 4	Visions de ceux qui peuplent les cieux invisibles 4
Xɛ lɛNǔ E Ye Sixu Kplɔ́n Mǐ lɛ É 8	Tirons des leçons des oiseaux 8
Lefèvre d’ÉÉ Ba Ðɔ Gbɛtɔ́ Kpaà lɛ Ni Mɔ Nukúnnú Jɛ Xó Mawu Tɔn Mɛ 10	Lefèvre d’Éil voulait que les gens du peuple connaissent la Parole de Dieu 10
Un Zunfan Nugbǒ Biblu Tɔn Alɔ kpo Awa kpo Mɛvo 13	J’embrasse la vérité sans mains ni bras 13
Jehovah Ðò Nukún Kpé Dó Mi Wu Wɛ	Jéhovah se soucie de toi
Sɔ́ Jehovah Dó Ðó Zɛ̌nmɛtɔ́ Towe	Reconnaissons en Jéhovah notre Potier
A ka Nɔ Yí Gbè Bɔ Zɛ̌nmɛtɔ́ Ðaxó ɔ Nɔ W’azɔ̌ Ðò Wǔ We À	Te laisses - ​ tu façonner par le Grand Potier
Nǔ E Nǔxatɔ́ lɛ Kanbyɔ lɛ É	Questions des lecteurs
Jehovah Mawu Mǐtɔn ɔ ,Jehovah Ðokpo Wɛ	Jéhovah notre Dieu est un seul Jéhovah
Nùwanyido Mɛ Ðevo lɛ Tɔn Ni Ma Nyí Afɔklɛ́nnú nú We Ó	Ne laisse pas les imperfections des autres te faire trébucher
Jijɔ Mawu Tɔn Ee Xɔ Akwɛ Hú Diamáa É Ðé	Une qualité divine plus précieuse qu’un diamant
A ka Flín À	Vous en souvenez - ​ vous
É nyɔ́ wà ɔ ,ayi mɛ wɛ é nɔ kpɔ́n ,é wɛ nyí ɖɔ nǔ e è nyí ɖò xomɛ é .Xà 1 Samuwɛli 167b .	Il examine le cœur ,la personne intérieure lire 1 Samuel 167b .
Lin tamɛ dó nya e nɔ nyí Michael é sín kpɔ́ndéwú jí .	Voyons l’exemple de Michael .
Nɛ̌ Jehovah ka ɖò mǐ kplɔ́n wɛ gbɔn ɖò égbé	a Que nous enseigne Jéhovah aujourd’hui
Ði zɛ̌nmɛtɔ́ alɔsekpɛ́nnanɔ ɖé ɖɔhun ɔ ,Jehovah tuùn ko alɔkpa e ɖò asá tɔn mɛ é ,lobo nɔ w’azɔ̌ ɖ’ewu lee é jɛ gbɔn é .Xà Ðɛhan .	Tel un habile potier ,Jéhovah connaît la qualité de l ’ argile qu’il a devant lui ,et la modèle en conséquence lire Psaume .
Xà Ðɛhan 328 .	De même ,notre Potier nous travaille attentivement et patiemment ,nous modelant par ses conseils et observant notre réaction lire Psaume 328 .
Xà Jelemíi 186 .	Aujourd’hui ,les vrais adorateurs reconnaissent en Jéhovah le Souverain de l’univers ,celui qui a autorité pour modeler les peuples et les nations lire Jérémie 186 .
Nɛ̌ mǐ ka sixu tɛnkpɔn bo ɖó jijɔ ɖěɖee na d’alɔ mǐ bɔ mǐ na bɔ bo hwíhwɛ́ mǐɖée é gbɔn	Comment cultiver les qualités qui nous aident à rester souples et soumis
Nɛ̌ mɛjitɔ́ Klisanwun lɛ ka sixu hwíhwɛ́ yeɖée dó Mawu glɔ hwenu e ye ɖò azɔ̌ wà ɖò vǐ yetɔn lɛ wu wɛ é gbɔn	Comment les parents chrétiens peuvent - ​ ils se soumettre à Dieu en ce qui concerne le modelage de leurs enfants
Hɛn ayi towe hú nǔ bǐ ,ɖó fí e gbɛ̀ towe sín azinkan ɖè ɔ nɛ ,wɛ Nùnywɛxó 423 ɖɔ .	Plus que toute autre chose qu’on doit garder ,préserve ton cœur ,car de lui viennent les sources de la vie ,déclare Proverbes 423 .
Judáa xɔsu Oziyasi wà nǔ kpo goyiyi kpo .Xà 2 Tan ,.	Ouzziya ,roi de Juda ,a manifesté de l’orgueil lire 2 Chroniques ,.
Lin tamɛ dó mɛxo agun tɔn e nɔ nyí Jim ,bo ma ɖó gbè kpɔ́ xá mɛxo agun tɔn hàtɔ́ tɔn lɛ dó agun ɔ sín xó ɖé wu ǎ é sín kpɔ́ndéwú jí .	Considérons le cas de Jim ,un ancien qui était en désaccord avec les autres anciens de sa congrégation sur une certaine question .
a Nɛ̌ Izlayɛli - ví hwexónu tɔn lɛ sín kpɔ́ndéwú ka xlɛ́ lee nǔmaɖi nɔ hɛn nǔ gblé dó mɛ wu gbɔn é gbɔn	a Comment l’exemple des Israélites montre - ​ t - ​ il que le manque de foi endurcit le cœur
Ði kpɔ́ndéwú ɔ ,mǐ sixu ba dò nú nǔ e mǐ nɔ lin dó xó e Jezu ɖɔ ɖò Matie 633 mɛ é wu é .	Nous pourrions analyser notre façon de considérer les paroles de Jésus en Matthieu 633 .
Zǎn nǔ e Mawu sɔnǔ na lɛ é bo dó nɔ bibɔ jí tɛgbɛ Kpɔ́n akpáxwé	Tire profit des dispositions de Dieu pour t’aider à rester malléable voir paragraphes .
Jim e xó mǐ ɖɔ wá yì é jɛ sìn dó walɔ tɔn jí jí hwenu e mɛxo agun tɔn ɖé sɔ́ ayi ɖó jǐ tɔn bo d’alɔ ɛ é .	Jim ,mentionné précédemment ,a commencé à s’adoucir lorsqu’un ancien s’est intéressé à lui .
Mǐdɛɛ lɛ ɔ ,ko wɛ mǐ nyí ,hwi wɛ ka nyí zɛ̌nmɛtɔ́ ɔ mǐ bǐ wɛ nyí alɔ towe nǔwiwa .	Nous sommes l’argile ,et tu es notre Potier nous sommes tous l’œuvre de ta main .
Xwè 612 J.H.M .wɛ è ɖɔ nǔɖɔɖ’ayǐ enɛ ,bɔ jijɛ tɔn nukɔntɔn ɔ wɛ nyí kún e ahwangɔnu Babilɔnu tɔn sú dó nú Jeluzalɛmu é xwè atɔ́ɔ́n gudo kpowun jɛn nǔ enɛ jɛ .	Cette prophétie a été énoncée en 612 av . n . è .
Sɔgbe kpo nǔ e è ɖɔ ɖò Matie mɛ é kpo ɔ ,Jezu wɛ nyí mɛ e nɔ ɖɔhwɛ xá togun lɛ é .	Selon Matthieu ,c’est Jésus qui juge les gens .
a Etɛwu è ka tuùn xó e ɖò Sɛ́nflínmɛ 64 mɛ lɛ é ganji	a Pourquoi les paroles de Deutéronome 64 sont - ​ elles connues
SINSƐN Jwifu lɛ tɔn ko zán xókwin Ebléegbe tɔn ayizɛ́n e ɖò Sɛ́nflínmɛ 64 mɛ lɛ é nú xwè kanweko mɔkpan ,b’ɛ nyí ɖɛ sinsɛn - biblo tɔn sín akpáxwé ɖé .	DEPUIS des siècles ,les six mots du texte hébraïque de Deutéronome 64 sont prononcés par les personnes de confession juive dans une prière de dévotion .
Xókwin enɛ lɛ tɔ́n ɖò xó gudogudo tɔn e Mɔyizi ɖɔ nú togun Izlayɛli tɔn e kplé ɖò ayikúngban wɛnjɛ Mɔwabu tɔn jí ɖò 1473 J.H.M .é mɛ .	Ces paroles font partie du discours d’adieu de Moïse à la nation d’Israël rassemblée dans les plaines de Moab en 1473 av . n . è .
Etɛ xó e ɖò Sɛ́nflínmɛ mɛ é ka kplɔ́n mǐ ɖò égbé	Et que signifient pour nous aujourd’hui les paroles de Deutéronome
a Etɛ Jehovah ka byɔ ɖò mɛsɛntɔ́ tɔn lɛ sí	a Que veut Jéhovah de ses adorateurs
Xósin e Jezu Klisu tlɛ na nya e kàn nǔ byɔ ɛ é ɖé é nɛ .Xà Maki .	C’est précisément ce que Jésus Christ a dit à un homme venu l’interroger lire Marc .
a Ali tɛ nu mǐ ka nɔ sɛ̀n Jehovah kɛɖɛ ɖè	a Que signifie adorer Jéhovah de façon exclusive
Jehovah kɛɖɛ wɛ è ɖó na sɛ̀n . Xà Nǔɖexlɛ́mɛ 411 .	Il est le seul que l’on doit adorer lire Révélation 411 .
Etɛ nǔ mɔhun lɛ ka sixu nyí	De quoi pourrait - ​ il s’agir
Ðò Kolosinu lɛ 35 xà mɛ ɔ ,mǐ mɔ wěɖexámɛ syɛnsyɛn ɖé dó nǔ e sixu zɔ́n bɔ kancica e ɖò Klisanwun lɛ kpo Jehovah kpo tɛntin é gblé é wu .	Colossiens 35 lire donne aux chrétiens un conseil vigoureux concernant ce qui pourrait rompre leur relation exclusive avec Jéhovah .
Mɛsɛ́dó Pɔlu mɔ ɖɔ é jɛxa ɖɔ è ni flín ye ɖɔ Mawu ɖokpo wɛ Klisanwun lɛ ɖó ,é wɛ nyí Jehovah . Xà 1 Kɔlɛntinu lɛ .	L’apôtre Paul a donc jugé bon de leur rappeler que les chrétiens ont un seul Dieu ,Jéhovah lire 1 Corinthiens .
a Wěɖexámɛ tɛ ka ɖò Efɛzinu lɛ mɛ	a Quels conseils sont donnés en Éphésiens
Mǐ mɛ ɖokpo ɖokpo ɖó na nɔ mɔ ɖɔ azɔ̌ mǐtɔn wɛ é nyí ɖɔ mǐ ni wà nǔ bonu buténinɔ agun ɔ tɔn ni nɔte .	Chacun de nous doit considérer qu’il est de sa responsabilité de contribuer à entretenir l’unité de la congrégation .
Watch Tower Bible and Tract Society of Pennsylvania	Watch Tower Bible and Tract Society of Pennsylvania
Gletoxo e mɛ è nɔ hu hwe ɖè é gègě wɛ gbɔn xutó Trinité - et - Tobago tɔn lɛ .	Les côtes de la Trinité et de Tobago comptent de nombreux villages de pêcheurs .
MƐ NABI E WÁ FLǏN É 2015	ASSISTANTS AU MÉMORIAL 2015
Hwenu e azǎn gudogudo tɔn gbɛ̀ elɔ tɔn lɛ bɛ́ ɖò 1914 é ɔ ,Mawu sɛntɔ́ nugbǒ lɛ kpɛɖé jɛn ɖò ayikúngban jí .	En 1914 ,au début des derniers jours du système actuel ,les serviteurs de Dieu sur terre étaient relativement peu nombreux .
Ði kpɔ́ndéwú ɔ ,gbɛtɔ́ livi 55 mɔ̌ wɛ Wɛkɛ Hwan Wegɔ ɔ kɔ́kɔ́ɖɔ́kɔ́ hu .	À elle seule ,la Seconde Guerre mondiale a fait 55 millions de morts .
Amɔ̌ ,Kúnnuɖetɔ́ Jehovah Tɔn lɛ ɖ’alɔ ɖò kún e è sú dó nú mɛ gbɔn gbɛ̀ ɔ bǐ mɛ mɔ̌ é mɛ ǎ .Xà Micée .	Mais les Témoins de Jéhovah n’ont pas pris part à ce massacre planétaire lire Mika .
Judasi Isikaliɔti ɖò ye mɛ .	Judas Iscariote était l’un d’eux .
a Etɛwu mǐ ka ɖó na nɔ ɖó suúlu dó mǐɖée lɛ wu	a Pourquoi devrions - ​ nous être patients les uns envers les autres
Xà Matie .	Si nous nous apercevons que nous avons offensé quelqu’un ,la Bible nous demande d’aller voir la personne et d’essayer de résoudre la situation lire Matthieu .
Kolosinu lɛ 313 byɔ mǐ ɖɔ Mi nɔ mɔ miɖée gbɔ enyi mɛɖé wà nǔ nyì dò nú mɛɖé ɖò mi mɛ hweɖebǔnu hǔn ,mi nɔ sɔ́ kɛ miɖée .	Colossiens 313 Continuez à vous supporter les uns les autres et à vous pardonner volontiers les uns aux autres ,si quelqu’un a un sujet de plainte contre un autre .
Wanyiyi Klisanwun tɔn nɔ lɛ́ hɛn mɛ dó xomɛ ǎ ,wɛ 1 Kɔlɛntinu lɛ 135 ɖɔ .	L’amour chrétien ne tient pas compte du mal subi ,fait remarquer 1 Corinthiens 135 .
Nùnywɛxó ɖɔ jí Nǔ nyɔ́ nú mɛ e huzu nùnywɛtɔ́ é	On lit en Proverbes Heureux l’homme qui a trouvé la sagesse ,et l’homme qui obtient le discernement ,car mieux vaut l’avoir comme gain que d’avoir comme gain de l’argent ,et mieux vaut l’avoir comme produit que d’avoir de l’or .
Kpɔ́ndéwú Gagik tɔn ɖè enɛ xlɛ́ céɖécéɖé .	L’exemple de Gagik l’illustre bien .
Ye Zé Yeɖée Jó Kpo JlǒÐò Ghana	Ils se sont offerts volontairement . . . au Ghana
Ba Axɔsuɖuto ɔ ,Ni Ma Nyí Nǔ lɛ Ó	Cherche le Royaume ,pas les choses matérielles
Lin tamɛ dó wusyɛn dó lanmɛ nú mɛ sín xó Jezu tɔn e ɖò Matie mɛ ,b’ɛ ɖɔ ɖò Xóɖiɖɔ Só Jí Tɔn ɔ hwenu é jí .	Réfléchis aux paroles encourageantes de Jésus en Matthieu ,qui font partie du Sermon sur la montagne .
Etɛwu Mǐ ka Ðó Na Nɔ Acéjí	Pourquoi devons - ​ nous veiller
Ma Ði Xɛsi Ó ,Un Na Gɔ́ Alɔ nú We	N’aie pas peur . Moi ,je t’aiderai
Fɛ́nú Mawu Tɔn Nɔ Sù Nukún Mǐtɔn Mɛ	Reconnaissants pour la faveur imméritée de Dieu
Jla Wɛnɖagbe Fɛ́nú Mawu Tɔn Tɔn	Répands la bonne nouvelle de la faveur imméritée
Nǔ E Nǔxatɔ́ lɛ Kanbyɔ lɛ É	Questions des lecteurs
Ðò 2004 ɔ ,asú kpo asì kpo e ɖò sinsɛnzɔ́ wà wɛ ɖò Bélize é ɖé ylɔ mì ɖɔ má wá wà gbexosin - alijitɔ́zɔ́ xá emi nú sun ɖokpo .	En 2004 ,un couple de pionniers servant au Bélize m’a invitée à venir prêcher avec eux pendant un mois .
Xwè ɖé lɛ ɖíe ɔ ,Stephanie e ko ɖibla ɖó xwè 30 dìn ,bɔ é lɔ gosin États - Unis é gbéjé ninɔmɛ tɔn kpɔ́n ganji bo lin ɖɔ Lanmɛ ce ɖò ganji bɔ xwédo sín agban ɖé ka ɖò kɔ ce ǎ .	Il y a quelques années ,Stephanie ,qui a aujourd’hui presque 30 ans et vient aussi des États - Unis ,s’est dit ,après avoir analysé Je suis en bonne santé et je n’ai aucune obligation familiale .
Ðò 2008 ɔ ,ye sɛ̀ tɛn yì Ghana bo wà sinsɛnzɔ́ ɖò finɛ nú nǔ hú xwè atɔn .	En 2008 ,ils se sont installés au Ghana ,où ils sont restés plus de trois ans .
Ðò 2005 ɔ ,ye yì d’alɔ mɛ lɛ hwenu e Jɔhɔn Ðaxó Katrina gbà nǔ é .	En 2005 ,après le passage de l’ouragan Katrina ,le couple a participé à des opérations de secours .
Ðò 2012 ɔ ,ye yì Ghana bo wà sinsɛnzɔ́ ɖò dɔ̌n nú sun ɛnɛ ,lobo d’alɔ agun tokunɔgbe tɔn ɖé .	En 2012 ,ils sont partis au Ghana et ont pu y rester quatre mois pour aider une congrégation de langue des signes .
Gbeta enɛ lɛ e kɔn ye wá é zɔ́n bɔ ye sɛ̀ tɛn yì Ghana ɖò 2004 .	Ces décisions leur ont permis de s’installer au Ghana en 2004 .
Ðò 2014 ɔ ,Stephanie kpo Aaron kpo wlí alɔ ,bɔ égbé dìn ɔ ,ye nɔ wà sinsɛnzɔ́ ɖò alaxɔ Ghana tɔn mɛ .	En 2014 ,Stephanie a épousé Aaron ,et aujourd’hui ils servent tous les deux à la filiale du Ghana .
Filip ɖɔ Un kplɔ́n nú xá nyaví ɖé b’ɛ nɔ nyí Michael .	J’enseignais un jeune homme prénommé Michael .
Ye ɖò tokunɔgbe sín agun ɖé mɛ bo nɔ d’alɔ tokunɔ wɛnjlatɔ́ kpo jlǒɖotɔ́ kpo 300 jɛji e ɖò tò ɔ mɛ é ɖé lɛ .	Ils aident ainsi certains des plus de 300 proclamateurs et étudiants sourds du pays .
