input	target
Vitabu vya Kukunjwa vya Bahari ya Chumvi vilipopatikana mwaka wa 1947 ,wasomi waliweza kulinganisha maandishi ya Kiebrania ya Wamasora na ya vitabu hivyo vilivyoandikwa zaidi ya miaka elfu moja iliyopita .	Hwenu e è mɔ Wema Mlámlá Xù Kúkú ɔ Tɔn Lɛ ɖò 1947 é ɔ ,akɔwé Biblu tɔn lɛ wá kpéwú bo jlɛ́ nùwlanwlan Massorète lɛ tɔn e ɖò Ebléegbe mɛ lɛ é dó nǔ e ɖò wema mlámlá Biblu tɔn e è wlan sín xwè afatɔ́n jɛji jɛ nukɔn lɛ mɛ é wu .
Mafunjo ya vitabu vingi vya Maandiko ya Kigiriki ya Kikristo yanapatikana katika Maktaba ya Chester Beatty iliyo Dublin ,nchini Ireland ,kutia ndani hati za kuanzia karne ya pili W.K .,miaka 100 hivi baada ya Biblia kuandikwa .	Ðò wemasɛxwetɛn The Chester Beatty Library Dublin tɔn ɖò Irlande ɔ ,è tɛ́ fɛ́n e jí Akpáxwé Biblu Tɔn E È Wlan Dó Glɛkigbe Mɛ É sín wema ɖokpo ɖokpo ɖè é ,bɔ alɔnuwema Biblu tɔn xwè kanweko wegɔ H.M .tɔn lɛ lɔmɔ̌ ɖ’emɛ è fó Biblu ɔ wlanwlan é ɔ ,xwè 100 mɔ̌ kpowun gudo sín alɔnuwema wɛ nyí enɛ lɛ .
Biblia iliokoka .	Biblu ɔ gézé bǐ .
Mimi ni nani nipinge nguvu za Mungu Isaya 408 .	Mɛ̌ un ka nyí bo na bló mɔ̌ ​ — Ezayíi 408 .
Tafuta kwenye MACHAPISHO VIDEO	Kpɔ́n WEMA LƐ VIDEO LƐ glɔ
Hivyo ,watu waliougua ugonjwa huo walitengwa na jamii na waliamriwa kuwatahadharisha wengine kuhusu hali yao .Mambo ya Walawi .	É nyɔ́ wà ɔ ,è nɔ ɖè mɛ e doya na wɛ é ɖè lɛ é sín mɛ mɛ ,bɔ ye ɖó na nɔ gb’akpá nú mɛ ɖevo lɛ dó ninɔmɛ yetɔn wu . Levíi ví lɛ .
Badala ya kuwafukuza watu wenye ukoma ,kwa hiari aliwagusa na hata kuwaponya .Mathayo 83 .	É nɔ nya ye dó gbě ǎ ,é nyɔ́ wà ɔ ,é ɖò gbesisɔmɛ bo y’agba ye wu ,kaka bo tlɛ gbɔ azɔn nú ye . Matie 83 .
Cheti cha talaka cha mwaka wa 71 72 W.K .	Mɛ Gbigbɛ́ Wema xwè 71 72 H.M .tɔn ɖé
Wakati fulani ,Je ,ni halali mwanamume kumtaliki mke wake kwa kila sababu Mathayo 193 .	Enɛ wu wɛ ɖò ninɔmɛ ɖokpo mɛ ɔ ,Falizyɛn ɖé lɛ kàn nǔ elɔ byɔ Jezu dó tɛ́n ɛ kpɔ́ Sɛ́n mǐtɔn na gbè ɖɔ è ni ɖó dó nùɖé wu bo gbɛ́ asì mɛtɔn à ​ — Matie 193 .
Mtu yeyote anayemtaliki mke wake na kumwoa mwingine ,ila kwa sababu ya uasherati ,anafanya uzinzi .Mathayo .	É ɖɔ nyì wɛn ɖɔ Enyi nyɔnu ɖé ma dó afɔ gbě ǎ ,bonu asú tɔn nya ɛ ,bo da nyɔnu ɖevo ɔ ,aga wɛ sunnu enɛ ɔ lɛ̀ . Matie .
Katika Amerika ya Latini ,mtu 1 kati ya 3 ameripotiwa kutendewa vibaya kikatili .	Ðò Amérique Latine ɔ ,è ɖɔ ɖɔ gbɛtɔ́ 1 ɖò 3 jí wu wɛ è ko wà alǎnnú dó kpɔ́n .
Kwa maana kumpenda Mungu humaanisha hivi ,kwamba tuzishike amri zake .1 Yohana 53 .	Wǎn yí nú Mawu wɛ nyí è ni nyì sɛ́n tɔn lɛ sɛ́n tɔn lɛ ka vɛ́ nyì ǎ . 1 Jaan 53 .
Kumwogopa Yehova humaanisha kuchukia yaliyo mabaya .Methali 813 .	Sísí ɖó nú alǒ xɛsi ɖi nú Mawu Mavɔmavɔ wɛ nyí wǎn gbɛ́ nú nǔ nyanya . Nùnywɛxó 813 .
Mfikirie Alex ,ambaye ametumikia gerezani kwa miaka 19 kwa sababu ya uhalifu .	Lin tamɛ dó Alex ,ee ko zán xwè 19 e wá yì lɛ é ɖò gankpa Brésil tɔn lɛ mɛ ,ɖó adakaxixo gègě wutu é sín kpɔ́ndéwú jí .
Baada ya kujifunza Biblia na Mashahidi wa Yehova ,alibatizwa na kuwa Shahidi mwaka wa 2000 .	É kplɔ́n Biblu kpo Kúnnuɖetɔ́ ɖé kpo bo wá huzu Kúnnuɖetɔ́ Jehovah Tɔn ɖò 2000 .
Aliishi maisha hayo kwa miaka 15 hivi .	Gbɛ̀ e é zán kaka nú xwè 15 mɔ̌ é nɛ .
Mashahidi wa Yehova zaidi ya milioni nane katika nchi 240 wamejifunza siri ya kukomesha jeuri .	Kúnnuɖetɔ́ Jehovah Tɔn livi tantɔn jɛji ɖò tò 240 mɛ ko mɔ nukúnnú jɛ nǔ e na sú kún dó nú adakaxixo é mɛ .
Dunia ya sasa yenye jeuri imewekwa akiba kwa ajili ya siku ya hukumu na ya kuangamizwa kwa watu wasiomwogopa Mungu .	Gbɛ̀ égbé tɔn e mɛ adakaxixo gɔ́ é ɖò te kpɔ́n gbè e gbè Mawu na wá ɖó hwɛ nú mɛ nyanya lɛ ,bo na vɔ ye dó é .
Hivyo ,tunaweza kufikia mkataa kwamba imani ya wafuasi wa kweli wa Yesu inapaswa kutegemea Biblia .	Maki Enɛ wu ɔ ,mǐ sixu ɖeji bo ɖɔ ɖɔ nǔ e ahwanvu Jezu tɔn nugbǒ lɛ na ɖi nǔ na lɛ é ɖó na gosin Biblu mɛ .
Kisha jiulize hivi ,Je ,mafundisho ya dini yangu yanapata na mafundisho ya Biblia	Enɛ gudo hǔn ,kanbyɔ hwiɖée ɖɔ ,Nǔ e Biblu ɔ ɖɔ dìn é jɛn sinsɛn ce ka nɔ kplɔ́n mɛ à
Mungu ni Nani	NÙKANBYƆMɛ̌ ka nyí Mawu
Sikuzote sisi humshukuru Mungu Baba ya Bwana wetu Yesu Kristo tunaposali kwa ajili yenu .Wakolosai 13 .	Enyi mǐ ɖò ɖɛ xò dó ta mitɔn mɛ wɛ hweɖebǔnu ɔ ,mǐ nɔ dokú nú Mawu Aklunɔ mǐtɔn Jezu Klisu sín Tɔ́ . Kolosinu lɛ 13 .
Unastahili ,Ee Yehova ,naam ,Mungu wetu ,kupokea utukufu na heshima na nguvu ,kwa sababu uliumba vitu vyote ,na kwa sababu ya mapenzi yako vilikuwako navyo vikaumbwa .Ufunuo 411 .	Aklunɔ mǐtɔn ,Mawu mǐtɔn ,susu ,yɛ̌yi kpo hlɔnhlɔn kpo jɛxa we ,ɖó a bló nǔ bǐ . Nǔɖexlɛ́mɛ 411 .
Pia soma Waroma 1013 1 Timotheo 117 .	Lɛ̌ kpɔ́n Hlɔmanu lɛ 1013 1 Timɔtée 117 .
Yesu Kristo ni Nani	NÙKANBYƆMɛ̌ ka nyí Jezu Klisu
Baba ni mkuu kuliko mimi .Yohana 1428 .	Tɔ́ ɔ hugǎn mì . Jaan 1428 .
Pia soma Mathayo 2639 1 Wakorintho 1528 .	Lɛ̌ kpɔ́n Matie 2639 1 Kɔlɛntinu lɛ 1528 .
Roho takatifu ni nini	NÙKANBYƆEtɛ ka nyí gbigbɔ mímɛ́
Watu wanaweza kujazwa na kutiwa nguvu na roho takatifu .	Gbigbɔ mímɛ́ sixu gɔ́ ayi mɛ nú mɛ lɛ bo na hlɔnhlɔn ye .
Elisabeti aliposikia salamu za Maria ,yule mtoto mchanga katika tumbo lake la uzazi akaruka na Elisabeti akajazwa roho takatifu .Luka 141 .	Ee Elizabɛti sè gbedómɛ Mali tɔn lě é ɔ ,vǐ e ɖò xò tɔn mɛ é danwǔ ,bɔ gbigbɔ mímɛ́ gɔ́ ayi mɛ nú Elizabɛti . ​ Luki 141 .
Mtapokea nguvu wakati roho takatifu itakapofika juu yenu .Matendo 18 .	Mi na mɔ acɛ yí hwenu e gbigbɔ mímɛ́ na jɛte wá mi jí é . ​ Mɛsɛ́dó 18 .
Pia soma Mwanzo 12 Matendo 1038 .	Lɛ̌ kpɔ́n Bǐbɛ̌mɛ 12 Mɛsɛ́dó 1038 .
Ufalme wa Mungu ni nini	NÙKANBYƆEtɛ ka nyí Axɔsuɖuto Mawu Tɔn
Yesu ni Mfalme wa Ufalme wa Mungu .	Jezu wɛ nyí Axɔsu nú Axɔsuɖuto Mawu Tɔn .
Na sauti kubwa zikatokea mbinguni ,Ufalme wa ulimwengu umekuwa ufalme wa Bwana wetu na wa Kristo wake ,naye atatawala akiwa mfalme milele na milele .’ Ufunuo 1115 .	Bɔ é na ɖu axɔsu kaka sɔyi .’ — ​ Nǔɖexlɛ́mɛ 1115 .
Pia soma Danieli 244 Mathayo .	Lɛ̌ kpɔ́n Daniyɛli 244 Matie .
Je ,watu wote wema huenda mbinguni	NÙKANBYƆMɛ ɖagbe lɛ bǐ wɛ nɔ yì jixwé à
Wanadamu waaminifu wachache ,yaani ,kundi dogo ,wamechaguliwa na Mungu ili kwenda mbinguni .	Mawu cyan gbɛtɔ́ gbejinɔtɔ́ ɖé lɛ bɔ ye na yì jixwé ,bɔ è nɔ ylɔ ye ɖɔ lɛngbɔhwan kpɛví .
Msiogope ,kundi dogo ,kwa sababu Baba yenu amekubali kuwapa ninyi ufalme .Luka 1232 .	Lɛngbɔhwan kpɛví ,ma ɖi xɛsi ó ,ɖó Tɔ́ mitɔn jló ɖɔ mi ni ɖu axɔsu xá emi . ​ Luki 1232 .
Watakuwa makuhani wa Mungu na wa Kristo ,nao watatawala wakiwa wafalme pamoja naye .Ufunuo 206 .	Ye na nyí vɔsanúxwlémawutɔ́ nú Mawu kpo Klisu kpo ,bo na ɖu axɔsu xá Klisu . ​ Nǔɖexlɛ́mɛ 206 .
Pia soma Ufunuo .	Lɛ̌ kpɔ́n Nǔɖexlɛ́mɛ .
Ni nini kusudi la Mungu kwa dunia na wanadamu	NÙKANBYƆEtɛ ka nyí jlǒ Mawu tɔn nú ayikúngban ɔ kpo gbɛtɔ́ lɛ kpo
Wapole wataimiliki dunia ,nao watapata furaha yao tele katika wingi wa amani .Zaburi .	Tò alǒ ayikúngban ɔ ka na nyí mɛ e nɔ sɔ́ yeɖée hwe lɛ tɔn ,bɔ fífá ma ɖó dogbó e ye na mɔ ɔ ,wɛ na nyí nǔ e na nɔ víví nú ye é . ​ Ðɛhan .
Pia soma Zaburi 3729 2 Petro 313 .	Lɛ̌ kpɔ́n Ðɛhan 3729 2 Piyɛ́ɛ 313 .
Ili kumpendeza Mungu ,ni lazima dini itegemee kweli za Biblia .Yohana .	Bonu sinsɛn ɖé na dó nyɔ́ Mawu nukúnmɛ ɔ ,é ɖó na jinjɔn nugbǒ Biblu tɔn jí . ​ Jaan .
Dini zinazotegemea maoni ya wanadamu ni batili .Marko .	Sinsɛn e jinjɔn linlin gbɛtɔ́ tɔn lɛ jí é nyí nǔ yayǎ . ​ Maki .
Wale wanaomwabudu Mungu wanapaswa kuwa na umoja katika imani .1 Wakorintho .	Mɛ e nɔ sɛ̀n Mawu ɖó kpɔ́ lɛ é ɖó na ɖi nǔ nú nǔ ɖokpo ɔ lɛ . ​ 1 Kɔlɛntinu lɛ .
Washiriki wa dini ambayo Mungu anaikubali wanafanyiza undugu wa ulimwenguni pote .1 Petro 217 .	Sinsɛn e Mawu yí gbè na é sín hagbɛ̌ lɛ nyí nɔvígbɛ́ ɖé gbɔn gbɛ̀ ɔ bǐ mɛ . ​ 1 Piyɛ́ɛ 217 .
Limesimuliwa na Josef Mutke	MƐ E TƆN WƐ ÉJosef Mutke
Baba yangu alihamia nchini Australia kutoka Ujerumani mwaka wa 1949 .	Tɔ́ ce sɛ̀ tɛn sín Allemagne wá yì Australie ɖò 1949 .
Akiwa huko alimwoa mama yangu na mimi nikazaliwa mwaka wa 1953 .	Finɛ wɛ é da nɔ ce ɖè ,bɔ ye jì mì ɖò 1953 .
Alitueleza kuhusu paradiso ya wakati ujao na jinsi ambavyo tunaweza kuwa wenye furaha ikiwa tutafuata kanuni za maadili zilizo katika Biblia .Zaburi Isaya 4817 .	É ɖɔ palaɖisi ayikúngban jí tɔn sɔgudo tɔn ɔ kpo awǎjijɛ e nugbodòdó Biblu tɔn lɛ xwixwedó sixu hɛn wá nú mǐ é kpo sín xó nú mǐ . ​ Ðɛhan Ezayíi 4817 .
Nilipokuwa na umri wa miaka 18 ,nililazimika kuondoka nyumbani kwa sababu ya jeuri ya baba .	Hwenu e un ɖó xwè 18 é ɔ ,adakaxixo papa tɔn zɔ́n bɔ un gbɔ bo jɛ gbě .
Nilifunga ndoa nilipokuwa na umri wa miaka 20 .	Un ɖó xwè 20 é ɔ ,un d’asì .
Kwa zaidi ya miaka 20 ,niliacha kabisa mambo niliyofundishwa na mama yangu .	Ðò xwè 20 e bɔ d’ewu lɛ é vlamɛ ɔ ,un sɛyi zɔ bǐ nú nugbodòdó e nɔ ce kplɔ́n mì lɛ é .
Nilianza tena kujifunza Biblia ,ingawa sikuwa nimejifunza kwa miaka 20 .	Un jó Biblu kplɔnkplɔn dó é ɔ ,xwè 20 ko wá yì có ,un lɛ́vɔ bɛ́ .
Kwa kutumia mistari hususa ya Biblia ,alinionyesha jinsi ya kushinda zoea langu ,na alinitia moyo kuendelea kusali kwa Yehova ili kupata msaada .Zaburi 11937 .	É zán wemafɔ Biblu tɔn tawun tawun ɖé lɛ ,bo xlɛ́ mì lee un ma sɔ́ na nyí kannumɔ na ǎ gbɔn é ,lobo dó wusyɛn lanmɛ nú mì ɖɔ má fɔ́n bo ɖò ɖɛ xò sɛ́dó Jehovah wɛ bo nɔ byɔ alɔdo tɔn . ​ Ðɛhan 11937 .
Hupaswi kufanya hivyo	Ye bǐ súxó bo ɖɔ A ma sixu ɖɔ mɔ̌ nɛ
Mwaka wa 1999 ,nilibatizwa na kuwa Shahidi wa Yehova ,ninashukuru kwamba nilipewa nafasi nyingine ya kuishi maisha safi na yenye furaha .	Ðò 1999 ɔ ,un bló baptɛm bo huzu Kúnnuɖetɔ́ Jehovah Tɔn ,bɔ ali e hun nú mì azɔn wegɔ ɔ bonu má zán gbɛ̀ mímɛ́ ,awǎjijɛ gbɛ̀ é sù nukún ce mɛ tawun .
Maneno ya Methali ni ya kweli kabisa	Xó nugbǒ tawun wɛ Nùnywɛxó ɖɔ
Kanuni za Biblia ni ulinzi na pia zinatusaidia tufanikiwe .Zaburi .	É nyí alɔ kɛɖɛ wɛ nugbodòdó Biblu tɔn lɛ nɔ cyɔn mɛ jí ǎ ,loɔ ,ganjɛwu ɖuɖeji tɔn wɛ ye lɛ́vɔ nyí . ​ Ðɛhan .
Mwaka wa 2000 ,nilimwoa Karolin ,dada Mkristo mrembo na anayempenda Yehova kama mimi .	Ðò 2000 ɔ ,un da Karolin ,nyɔnu Klisanwun ɖɛkpɛɖɛkpɛ ɖé wɛ bo yí wǎn nú Jehovah tawun nyì ɖɔhun .
Majani mabichi yamekauka ,ua limenyauka lakini kwa habari ya neno la Mungu wetu ,litadumu mpaka wakati usio na kipimo .Isaya 408 .	Biblu ɔ ɖesunɔ ɖɔ Gbehan nɔ xú ,folowa nɔ mlú ɖa ,amɔ̌ ,xó e Mawu mǐtɔn ɖɔ ɔ na nɔ ayǐ kaka sɔyi . Ezayíi 408 .
Watch Tower Bible and Tract Society of Pennsylvania	Watch Tower Bible and Tract Society of Pennsylvania
Gazeti hili limekuwa likichapishwa tangu 1879 na si la kisiasa .	Sín 1879 wɛ è ko ɖò xójlawema elɔ ɖetɔ́n wɛ .
Tunahitaji Faraja 3	Mǐ Bǐ Wɛ Ðó Hudo Gbɔdónúmɛ Tɔn 3
Jinsi Mungu Anavyotufariji 4	Lee Mawu Nɔ Dó Gbɔ nú Mǐ Gbɔn É 4
Faraja Wakati wa Matatizo 6	Gbɔdónúmɛ Ðò Hwenu Wuvɛ̌ Tɔn lɛ Mɛ 6
Vita Ni vya Yehova 9	Mawu Mavɔmavɔ Wɛ Nɔ Na Ðuɖeji Mɛ 9
Nilikuwa Mjeuri na Mwenye Uchungu Moyoni 14	Akpɔ̀ Nɔ Ðó Mì Bɔ Un Nɔ Xò Daka 14
Nilihuzunika sana ,mume wangu aliponiacha miezi 18 iliyopita .	Raquel tinmɛ ɖɔ Hwenu e asú ce jó mì dó ajijimɛ ɖò sun 18 ɖíe é ɔ ,wubla ɖaxó ɖé ɖí bú mì .
Kisha niliumia sana ,maumivu ambayo Biblia huyafananisha na upanga mrefu unaochoma nafsi .Luka 235 .	Enɛ gudo ɔ ,un wá jɛ wuvɛ̌ sè jí ,wuvɛ̌ e Biblu sɔ́ jlɛ́ dó hwǐ xò ayi mɛtɔn zlɛ ɖɔhun wu é wɛ un sè . Luki 235 .
Licha ya hali hizo ngumu ,Robert ,Luis ,Raquel ,na Julian wamepata faraja .	Robert ,Luis ,Raquel kpo Julian kpo mɔ gbɔdónúmɛ ɖò ninɔmɛ wuvɛ̌ tɔn enɛ lɛ mɛ .
Hivyo ,Mkaribieni Mungu ,naye atawakaribia ninyi .Yakobo 48 .	Amɔsi 33 Enɛ wu ɔ ,Mawuxówema ɔ dó wusyɛn lanmɛ nú mǐ ɖɔ Mi sɛkpɔ Mawu enɛ ɔ é na sɛkpɔ mi . Jaki 48 .
Nami nimesaidiwa ,hivi kwamba moyo wangu unashangilia .Zaburi .	Davidi ɖɔ gɔ́ na ɖɔ É nɔ gɔ́ alɔ nú mì xomɛ ɖò hunhun mì wɛ . Ðɛhan .
Mambo yote yaliyoandikwa zamani yaliandikwa ili kutufundisha sisi ,ili kupitia uvumilivu wetu na kupitia faraja kutokana na Maandiko tuwe na tumaini .Waroma 154 .	Nǔ e è ko wlan dó Mawuxówema ɔ mɛ ɖ’ayǐ xóxó lɛ bǐ ɔ ,è wlan ye ,bo na dó kplɔ́n nǔ mǐ ,bonu mǐ na ɖó nukún nǔ gbɔn sɔxwixwe kpo akɔnkpinkpan alǒ gbɔdónúmɛ e Mawuxówema ɔ nɔ na mǐ ɔ kpo gblamɛ . Hlɔmanu lɛ 154 .
Mtume Paulo alieleza kwamba waandamani wake walikuwa msaada wenye kutia nguvu ’ katika uhitaji na dhiki .’ Wakolosai 411 1 Wathesalonike 37 .	Mɛsɛ́dó Pɔlu ɖɔ dó azɔ̌gbɛ́ tɔn lɛ wu ɖɔ ye dó wusyɛn lanmɛ nú emi ɖesu ɖò adǎngbomɛ kpo wuvɛ̌ lɛ kpo ’ hwenu . Kolosinu lɛ 411 1 Tɛsalonikinu lɛ 37 .
Kama wao ,Kama vile mtu ambaye mama yake mwenyewe anaendelea kumfariji ,ndivyo mimi nitakavyoendelea kuwafariji ninyi .Isaya 6613 .	Ye ɖɔhun ɔ ,a sixu mɔ ɖɔ Mawu kpó ɖò akpá wusyɛn dó lanmɛ nú mɛ tɔn elɔ e é dó é ɖè wɛ Un na dó gbɔ nú mi vǐnɔ ɖò gbɔ dó nú vǐ tɔn wɛ ɖɔhun . Ezayíi 6613 .
Wewe mwenyewe ,Ee Yehova ,umenisaidia na kunifariji .Zaburi 8617 .	Hwɛ Mawu Mavɔmavɔ wɛ gɔ́ alɔ nú mì bo dó gbɔ nú mì . Ðɛhan 8617 .
Wafarijini ,wafarijini watu wangu ,’ asema Mungu wenu .Isaya 401 .	Mawu mitɔn ɖɔ Mi dó wusyɛn lanmɛ nú togun ce .Mi dó wusyɛn lanmɛ nú togun ce .’ — Ezayíi 401 .
Kama vile mtu ambaye mama yake mwenyewe anaendelea kumfariji ,ndivyo mimi nitakavyoendelea kuwafariji ninyi .’ Isaya .	Un na dó gbɔ nú mi vǐnɔ ɖò gbɔ dó nú vǐ tɔn wɛ ɖɔhun .’ — Ezayíi .
Wenye furaha ni wale wanaoomboleza ,kwa kuwa watafarijiwa .Mathayo 54 .	Nǔ nyɔ́ nú mɛ e ɖò aluwɛ mɛ lɛ ,ɖó è na dó gbɔ nú ye . Matie 54 .
Mtupieni Mungu mahangaiko yenu yote ,kwa sababu yeye anawajali ninyi .’ 1 Petro 57 .	Mi zlɔ́n nǔ e ɖò linkpɔ́n nyí nú mi wɛ lɛ bǐ sín agban ɖó jǐ Mawu tɔn ,ɖó é ɖò nukún kpé dó mi wu wɛ . 1 Piyɛ́ɛ 57 .
Priscilla alikumbuka kwa kawaida maneno ya Yesu yaliyo katika Mathayo 634 .	Priscilla nɔ flín xógbe Jezu tɔn e ɖò Matie 634 mɛ é éɖée hwɛhwɛ .
Ingawa nimepata kazi ,tunajitahidi kuishi maisha rahisi kulingana na shauri la Yesu katika Mathayo .	Un wá mɔ azɔ̌ dìn có ,mǐ hɛn gbɛzán mǐtɔn bɔkun sɔgbe kpo wěɖexámɛ Jezu tɔn e ɖò Matie mɛ é kpo .
Kuporomoka kwa uchumi kulisababisha biashara yetu iliyodumu kwa miaka 20 kufilisika .	É sín akwɛyózó e ɖò tò ɔ mɛ é wu bɔ xwè 20 sín azɔ̌ syɛnsyɛn e mǐ wà é wá huzu nǔ yayǎ .
Nilitafakari maneno ya mtume Paulo yaliyo katika Waroma 1221 Usiache ushindwe na uovu ,bali endelea kuushinda uovu kwa wema .	Un hɛn xó e mɛsɛ́dó Pɔlu ɖɔ ɖò Hlɔmanu lɛ 1221 mɛ é dó ayi mɛ ,é ɖɔ Ma jó hwiɖée dó nú nǔnyanyawiwa ɖu ɖò jǐ towe ó é nyɔ́ wà ɔ ,nɔ wà nǔ ɖagbe dó ɖu ɖò nǔ nyanya jí .
Kuna wakati wa kuacha kutafuta kilichopotea .’ .	Hwenu e mǐ ɖó na hɛn nǔ bú ’ dó é ɖè .
Sasa ,nina malengo mapya maishani .Raquel	Nǔ yɔyɔ̌ lɛ gbé nya wɛ un ɖè dìn . Raquel
Alinisomea Mhubiri 36 na kwa fadhili akaniambia kwamba kuna wakati wa kuacha kutafuta kilichopotea .	É xlɛ́ mì Nùnywɛtɔ́xó 36 bo ɖɔ nú mì kpo xomɛnyínyɔ́ kpo ɖɔ hwenu e mǐ ɖó na hɛn nǔ bú ’ dó é ɖè .
Baada ya kusali kwa Mungu ,mimi huhisi kwamba roho yake imenitia nguvu .Luis	Enyi un xoɖɛ sɛ́dó Mawu gudo ɔ ,un nɔ mɔ bɔ gbigbɔ tɔn nɔ na hlɔnhlɔn mì . Luis
Kwa sasa ,anahitaji kutumia kifaa cha kumsaidia kupumua kwa saa 16 kila siku .	Dìn ɔ ,é ɖó na nɔ nɔ jɔhɔn oxygène nu nú ganxixo 16 gbè ɖokpo .
