input	target
Aho kugira ngo yirukane ababembe ,yabakoragaho kandi akabakiza . Matayo 83 .	É nɔ nya ye dó gbě ǎ ,é nyɔ́ wà ɔ ,é ɖò gbesisɔmɛ bo y’agba ye wu ,kaka bo tlɛ gbɔ azɔn nú ye . Matie 83 .
urwandiko rw’ubutane rwo mu mwaka wa 71 72	Mɛ Gbigbɛ́ Wema xwè 71 72 H.M .tɔn ɖé
Ni yo mpamvu Abafarisayo babajije Yesu bamugerageza bati mbese amategeko yemera ko umugabo atana n’umugore we ku mpamvu iyo ari yo yose — Matayo 193 .	Enɛ wu wɛ ɖò ninɔmɛ ɖokpo mɛ ɔ ,Falizyɛn ɖé lɛ kàn nǔ elɔ byɔ Jezu dó tɛ́n ɛ kpɔ́ Sɛ́n mǐtɔn na gbè ɖɔ è ni ɖó dó nùɖé wu bo gbɛ́ asì mɛtɔn à ​ — Matie 193 .
Yarababwiye ati umuntu wese utana n’umugore we ,atamuhoye gusambana ,akarongora undi ,aba asambanye . Matayo .	É ɖɔ nyì wɛn ɖɔ Enyi nyɔnu ɖé ma dó afɔ gbě ǎ ,bonu asú tɔn nya ɛ ,bo da nyɔnu ɖevo ɔ ,aga wɛ sunnu enɛ ɔ lɛ̀ . Matie .
ni uko twitondera amategeko yayo ,kandi amategeko yayo si umutwaro . 1 Yohana 53 .	Wǎn yí nú Mawu wɛ nyí è ni nyì sɛ́n tɔn lɛ sɛ́n tɔn lɛ ka vɛ́ nyì ǎ . 1 Jaan 53 .
Gutinya Yehova ni ukwanga ibibi . Imigani 813 .	Sísí ɖó nú alǒ xɛsi ɖi nú Mawu Mavɔmavɔ wɛ nyí wǎn gbɛ́ nú nǔ nyanya . Nùnywɛxó 813 .
Reka dufate urugero rwa Alex wamaze imyaka 19 muri gereza yo muri Burezili azira ibikorwa by’urugomo .	Lin tamɛ dó Alex ,ee ko zán xwè 19 e wá yì lɛ é ɖò gankpa Brésil tɔn lɛ mɛ ,ɖó adakaxixo gègě wutu é sín kpɔ́ndéwú jí .
Mu mwaka wa 2000 ,Abahamya ba Yehova bamwigishije Bibiliya ,maze na we aba Umuhamya wa Yehova .	É kplɔ́n Biblu kpo Kúnnuɖetɔ́ ɖé kpo bo wá huzu Kúnnuɖetɔ́ Jehovah Tɔn ɖò 2000 .
Ibyo yabimazemo imyaka 15 .	Gbɛ̀ e é zán kaka nú xwè 15 mɔ̌ é nɛ .
Abahamya ba Yehova basaga miriyoni umunani baba mu bihugu 240 bavumbuye ibanga ryo kurandura urugomo .	Kúnnuɖetɔ́ Jehovah Tɔn livi tantɔn jɛji ɖò tò 240 mɛ ko mɔ nukúnnú jɛ nǔ e na sú kún dó nú adakaxixo é mɛ .
Ibyo birakwiriye kubera ko byagufasha gukurikiza ibyo Bibiliya isaba Abakristo .	Ɛɛn ,é ɖò taji ,enyi a jló na nyí Klisanwun lee Biblu kplɔ́n mɛ ɖó é ɔ nɛ .
Imana ni nde	NÙKANBYƆMɛ̌ ka nyí Mawu
Buri gihe dushimira Imana ,Se w’Umwami wacu Yesu Kristo ,iyo dusenga tubasabira . Abakolosayi 13 .	Enyi mǐ ɖò ɖɛ xò dó ta mitɔn mɛ wɛ hweɖebǔnu ɔ ,mǐ nɔ dokú nú Mawu Aklunɔ mǐtɔn Jezu Klisu sín Tɔ́ . Kolosinu lɛ 13 .
Yehova Mana yacu ,birakwiriye ko ikuzo n’icyubahiro n’ububasha biba ibyawe ,kuko ari wowe waremye ibintu byose . Ibyahishuwe 411 .	Aklunɔ mǐtɔn ,Mawu mǐtɔn ,susu ,yɛ̌yi kpo hlɔnhlɔn kpo jɛxa we ,ɖó a bló nǔ bǐ . Nǔɖexlɛ́mɛ 411 .
Nanone reba mu Baroma 1013 1 Timoteyo 117 .	Lɛ̌ kpɔ́n Hlɔmanu lɛ 1013 1 Timɔtée 117 .
Yesu Kristo ni nde	NÙKANBYƆMɛ̌ ka nyí Jezu Klisu
Data aranduta . ’ — Yohana 1428 .	Tɔ́ ɔ hugǎn mì . Jaan 1428 .
Nanone reba muri Matayo 2639 1 Abakorinto 1528 .	Lɛ̌ kpɔ́n Matie 2639 1 Kɔlɛntinu lɛ 1528 .
Umwuka wera ni iki	NÙKANBYƆEtɛ ka nyí gbigbɔ mímɛ́
Muzahabwa imbaraga umwuka wera nubazaho . Ibyakozwe 18 .	Mi na mɔ acɛ yí hwenu e gbigbɔ mímɛ́ na jɛte wá mi jí é . ​ Mɛsɛ́dó 18 .
Nanone reba mu Ntangiriro 12 Ibyakozwe 1038 .	Lɛ̌ kpɔ́n Bǐbɛ̌mɛ 12 Mɛsɛ́dó 1038 .
Ubwami bw’Imana ni iki	NÙKANBYƆEtɛ ka nyí Axɔsuɖuto Mawu Tɔn
Mu ijuru humvikana amajwi aranguruye agira ati ‘ ubwami bw’isi bubaye ubwami bw’Umwami wacu n’ubwa Kristo we ,kandi azaba umwami iteka ryose . ’ — Ibyahishuwe 1115 .	Bɔ é na ɖu axɔsu kaka sɔyi .’ — ​ Nǔɖexlɛ́mɛ 1115 .
Nanone reba muri Daniyeli 244 Matayo .	Lɛ̌ kpɔ́n Daniyɛli 244 Matie .
Ese abeza bose bajya mu ijuru	NÙKANBYƆMɛ ɖagbe lɛ bǐ wɛ nɔ yì jixwé à
Ntimutinye ,mwa mukumbi muto mwe ,kuko So yemeye kubaha ubwami . Luka 1232 .	Lɛngbɔhwan kpɛví ,ma ɖi xɛsi ó ,ɖó Tɔ́ mitɔn jló ɖɔ mi ni ɖu axɔsu xá emi . ​ Luki 1232 .
Bazaba abatambyi b’Imana na Kristo ,kandi bazategekana na we ari abami mu gihe cy’imyaka igihumbi . Ibyahishuwe 206 .	Ye na nyí vɔsanúxwlémawutɔ́ nú Mawu kpo Klisu kpo ,bo na ɖu axɔsu xá Klisu . ​ Nǔɖexlɛ́mɛ 206 .
Nanone reba mu Byahishuwe .	Lɛ̌ kpɔ́n Nǔɖexlɛ́mɛ .
Ni uwuhe mugambi Imana ifitiye isi n’abantu	NÙKANBYƆEtɛ ka nyí jlǒ Mawu tɔn nú ayikúngban ɔ kpo gbɛtɔ́ lɛ kpo
Abicisha bugufi bo bazaragwa isi ,kandi bazishimira amahoro menshi . Zaburi .	Tò alǒ ayikúngban ɔ ka na nyí mɛ e nɔ sɔ́ yeɖée hwe lɛ tɔn ,bɔ fífá ma ɖó dogbó e ye na mɔ ɔ ,wɛ na nyí nǔ e na nɔ víví nú ye é . ​ Ðɛhan .
Nanone reba muri Zaburi 3729 2 Petero 313 .	Lɛ̌ kpɔ́n Ðɛhan 3729 2 Piyɛ́ɛ 313 .
Kugira ngo idini rishimishe Imana rigomba kuba ryigisha ukuri ko muri Bibiliya . Yohana .	Bonu sinsɛn ɖé na dó nyɔ́ Mawu nukúnmɛ ɔ ,é ɖó na jinjɔn nugbǒ Biblu tɔn jí . ​ Jaan .
Amadini yigisha ibitekerezo by’abantu ntiyemerwa n’Imana . Mariko .	Sinsɛn e jinjɔn linlin gbɛtɔ́ tɔn lɛ jí é nyí nǔ yayǎ . ​ Maki .
Abasenga Imana bose bagomba kuba bahuje imyizerere . 1 Abakorinto .	Mɛ e nɔ sɛ̀n Mawu ɖó kpɔ́ lɛ é ɖó na ɖi nǔ nú nǔ ɖokpo ɔ lɛ . ​ 1 Kɔlɛntinu lɛ .
Abari mu idini Imana yemera bagize umuryango w’abavandimwe ku isi hose . 1 Petero 217 .	Sinsɛn e Mawu yí gbè na é sín hagbɛ̌ lɛ nyí nɔvígbɛ́ ɖé gbɔn gbɛ̀ ɔ bǐ mɛ . ​ 1 Piyɛ́ɛ 217 .
Byavuzwe na Josef Mutke	MƐ E TƆN WƐ ÉJosef Mutke
Mu mwaka wa 1949 ,papa yavuye mu Budage yimukira muri Ositaraliya .	Tɔ́ ce sɛ̀ tɛn sín Allemagne wá yì Australie ɖò 1949 .
Ahageze ,yashyingiranywe na mama ,maze mvuka mu mwaka wa 1953 .	Finɛ wɛ é da nɔ ce ɖè ,bɔ ye jì mì ɖò 1953 .
Yatubwiraga ko isi izahinduka paradizo kandi ko nituramuka dukurikije amahame yo muri Bibiliya tuzagira ibyishimo . Zaburi Yesaya 4817 .	É ɖɔ palaɖisi ayikúngban jí tɔn sɔgudo tɔn ɔ kpo awǎjijɛ e nugbodòdó Biblu tɔn lɛ xwixwedó sixu hɛn wá nú mǐ é kpo sín xó nú mǐ . ​ Ðɛhan Ezayíi 4817 .
Igihe nari mfite imyaka 18 ,byabaye ngombwa ko mva mu rugo bitewe n’urugomo rwa papa .	Hwenu e un ɖó xwè 18 é ɔ ,adakaxixo papa tɔn zɔ́n bɔ un gbɔ bo jɛ gbě .
Maze kugira imyaka 20 ,narashatse .	Un ɖó xwè 20 é ɔ ,un d’asì .
Mu myaka 20 yakurikiyeho ,narushijeho gutandukira amahame mama yari yaranyigishije .	Ðò xwè 20 e bɔ d’ewu lɛ é vlamɛ ɔ ,un sɛyi zɔ bǐ nú nugbodòdó e nɔ ce kplɔ́n mì lɛ é .
Nubwo nari maze imyaka 20 yose ndetse kugendera ku mahame ya Bibiliya ,nahisemo kongera kuyiga .	Un jó Biblu kplɔnkplɔn dó é ɔ ,xwè 20 ko wá yì có ,un lɛ́vɔ bɛ́ .
Yifashishije imirongo yo muri Bibiliya ,anyereka uko nacika kuri iyo ngeso kandi ansaba ko nakomeza kujya nsenga Yehova mbimubwira . Zaburi 11937 .	É zán wemafɔ Biblu tɔn tawun tawun ɖé lɛ ,bo xlɛ́ mì lee un ma sɔ́ na nyí kannumɔ na ǎ gbɔn é ,lobo dó wusyɛn lanmɛ nú mì ɖɔ má fɔ́n bo ɖò ɖɛ xò sɛ́dó Jehovah wɛ bo nɔ byɔ alɔdo tɔn . ​ Ðɛhan 11937 .
Mu mwaka wa 1999 ,narabatijwe mba Umuhamya wa Yehova .	Ðò 1999 ɔ ,un bló baptɛm bo huzu Kúnnuɖetɔ́ Jehovah Tɔn ,bɔ ali e hun nú mì azɔn wegɔ ɔ bonu má zán gbɛ̀ mímɛ́ ,awǎjijɛ gbɛ̀ é sù nukún ce mɛ tawun .
Niboneye ko ibivugwa mu Migani ari ukuri .	Xó nugbǒ tawun wɛ Nùnywɛxó ɖɔ
Amahame yo muri Bibiliya yarandinze kandi atuma menya intego y’ubuzima . Zaburi .	É nyí alɔ kɛɖɛ wɛ nugbodòdó Biblu tɔn lɛ nɔ cyɔn mɛ jí ǎ ,loɔ ,ganjɛwu ɖuɖeji tɔn wɛ ye lɛ́vɔ nyí . ​ Ðɛhan .
Bibiliya igira iti ubwatsi bubisi bwarumye n’uburabyo burahonga ,ariko ijambo ry’Imana yacu ryo rizahoraho iteka ryose . Yesaya 408 .	Biblu ɔ ɖesunɔ ɖɔ Gbehan nɔ xú ,folowa nɔ mlú ɖa ,amɔ̌ ,xó e Mawu mǐtɔn ɖɔ ɔ na nɔ ayǐ kaka sɔyi . Ezayíi 408 .
Watch Tower Bible and Tract Society of Pennsylvania	Watch Tower Bible and Tract Society of Pennsylvania
Iyi gazeti yatangiye kwandikwa mu mwaka wa 1879 ,kandi ntiyivanga muri politiki .	Sín 1879 wɛ è ko ɖò xójlawema elɔ ɖetɔ́n wɛ .
Twese dukenera guhumurizwa 3	Mǐ Bǐ Wɛ Ðó Hudo Gbɔdónúmɛ Tɔn 3
Imana iduhumuriza ite 4	Lee Mawu Nɔ Dó Gbɔ nú Mǐ Gbɔn É 4
Ihumure mu bihe by’akaga 6	Gbɔdónúmɛ Ðò Hwenu Wuvɛ̌ Tɔn lɛ Mɛ 6
Intambara ni iya Yehova ’ 9	Mawu Mavɔmavɔ Wɛ Nɔ Na Ðuɖeji Mɛ 9
Nari umurakare kandi ngira urugomo 14	Akpɔ̀ Nɔ Ðó Mì Bɔ Un Nɔ Xò Daka 14
Nyuma yaho numvise ngize agahinda ,kamwe Bibiliya igereranya n’inkota ndende ihinguranya umutima . Luka 235 .	Enɛ gudo ɔ ,un wá jɛ wuvɛ̌ sè jí ,wuvɛ̌ e Biblu sɔ́ jlɛ́ dó hwǐ xò ayi mɛtɔn zlɛ ɖɔhun wu é wɛ un sè . Luki 235 .
Yongeyeho ati yaramfashije none umutima wanjye uranezerewe . Zaburi .	Davidi ɖɔ gɔ́ na ɖɔ É nɔ gɔ́ alɔ nú mì xomɛ ɖò hunhun mì wɛ . Ðɛhan .
Ibintu byose byanditswe kera byandikiwe kutwigisha ,kugira ngo tugire ibyiringiro binyuze mu kwihangana kwacu no ku ihumure rituruka mu Byanditswe . Abaroma 154 .	Nǔ e è ko wlan dó Mawuxówema ɔ mɛ ɖ’ayǐ xóxó lɛ bǐ ɔ ,è wlan ye ,bo na dó kplɔ́n nǔ mǐ ,bonu mǐ na ɖó nukún nǔ gbɔn sɔxwixwe kpo akɔnkpinkpan alǒ gbɔdónúmɛ e Mawuxówema ɔ nɔ na mǐ ɔ kpo gblamɛ . Hlɔmanu lɛ 154 .
Ahubwo mujye mureka ibyo musaba bimenywe n’Imana ,kandi amahoro y’Imana asumba cyane ibitekerezo byose ,azarinda imitima yanyu n’ubushobozi bwanyu bwo kwiyumvisha ibintu . ’ — Abafilipi .	Enɛ ɔ ,fífá Mawu tɔn e hugǎn nukúnnúmɔjɛnǔmɛ gbɛtɔ́ tɔn bǐ ɔ na bló ayixa mitɔn kpodo linlin mitɔn lɛ kpo ɖó . Filipunu lɛ .
Intumwa Pawulo yavuze ko Abakristo bagenzi be ‘ bamubereye ubufasha bumukomeza ,’ mu bihe by ’ ‘ ubukene no mu mibabaro . ’ — Abakolosayi 411 1 Abatesalonike 37 .	Mɛsɛ́dó Pɔlu ɖɔ dó azɔ̌gbɛ́ tɔn lɛ wu ɖɔ ye dó wusyɛn lanmɛ nú emi ɖesu ɖò adǎngbomɛ kpo wuvɛ̌ lɛ kpo ’ hwenu . Kolosinu lɛ 411 1 Tɛsalonikinu lɛ 37 .
Kimwe na bo ,ushobora kwibonera ko Imana isohoza isezerano ryayo rigira riti nk’uko umuntu akomeza guhumurizwa na nyina ,ni ko nanjye nzakomeza kubahumuriza . Yesaya 6613 .	Ye ɖɔhun ɔ ,a sixu mɔ ɖɔ Mawu kpó ɖò akpá wusyɛn dó lanmɛ nú mɛ tɔn elɔ e é dó é ɖè wɛ Un na dó gbɔ nú mi vǐnɔ ɖò gbɔ dó nú vǐ tɔn wɛ ɖɔhun . Ezayíi 6613 .
Kuko wowe Yehova ubwawe wamfashije kandi ukampumuriza . Zaburi 8617 .	Hwɛ Mawu Mavɔmavɔ wɛ gɔ́ alɔ nú mì bo dó gbɔ nú mì . Ðɛhan 8617 .
Hahirwa abarira ,kuko bazahozwa . Matayo 54 .	Nǔ nyɔ́ nú mɛ e ɖò aluwɛ mɛ lɛ ,ɖó è na dó gbɔ nú ye . Matie 54 .
Muyikoreze imihangayiko yanyu yose kuko ibitaho . 1 Petero 57 .	Mi zlɔ́n nǔ e ɖò linkpɔ́n nyí nú mi wɛ lɛ bǐ sín agban ɖó jǐ Mawu tɔn ,ɖó é ɖò nukún kpé dó mi wu wɛ . 1 Piyɛ́ɛ 57 .
Seth yaravuze ati jye n’umugore wanjye twasezerewe ku kazi icyarimwe .	Seth ɖɔ Nyì kpo asì ce kpo bǐ wɛ azɔ̌ gblé dó hwe ɖokpo ɔ nu .
Priscilla yakomeje kwibuka amagambo ya Yesu ari muri Matayo 634 ,agira ati ntimugahangayikishwe n’iby’umunsi w’ejo ,kuko umunsi w’ejo uzaba ufite imihangayiko yawo .	Priscilla nɔ flín xógbe Jezu tɔn e ɖò Matie 634 mɛ é éɖée hwɛhwɛ .
Ubu mfite akazi ,ariko tubaho mu buzima buciriritse ,kuko twiyemeje gukurikiza inama ya Yesu iboneka muri Matayo .	Un wá mɔ azɔ̌ dìn có ,mǐ hɛn gbɛzán mǐtɔn bɔkun sɔgbe kpo wěɖexámɛ Jezu tɔn e ɖò Matie mɛ é kpo .
Imyaka 20 twari tumaze twiyuha akuya ,yari ibaye imfabusa bitewe n’ihungabana ry’ubukungu .	É sín akwɛyózó e ɖò tò ɔ mɛ é wu bɔ xwè 20 sín azɔ̌ syɛnsyɛn e mǐ wà é wá huzu nǔ yayǎ .
Nazirikanye amagambo y’intumwa Pawulo ari mu Baroma 1221 ,agira ati ‘ ntimukemere kuneshwa n’ikibi ,ahubwo ikibi mukomeze kukineshesha icyiza .	Un hɛn xó e mɛsɛ́dó Pɔlu ɖɔ ɖò Hlɔmanu lɛ 1221 mɛ é dó ayi mɛ ,é ɖɔ Ma jó hwiɖée dó nú nǔnyanyawiwa ɖu ɖò jǐ towe ó é nyɔ́ wà ɔ ,nɔ wà nǔ ɖagbe dó ɖu ɖò nǔ nyanya jí .
Hari igihe cyo ‘ kwemera ko ikintu cyatakaye . ’ . . .	Hwenu e mǐ ɖó na hɛn nǔ bú ’ dó é ɖè .
Yanyeretse umurongo wo mu Mubwiriza 36 ,maze ambwira ko hari igihe cyo ‘ kwemera ko ikintu cyatakaye .	É xlɛ́ mì Nùnywɛtɔ́xó 36 bo ɖɔ nú mì kpo xomɛnyínyɔ́ kpo ɖɔ hwenu e mǐ ɖó na hɛn nǔ bú ’ dó é ɖè .
Kugira ngo ahumeke yifashisha imashini ,kandi ayikoresha amasaha 16 ku munsi .	Dìn ɔ ,é ɖó na nɔ nɔ jɔhɔn oxygène nu nú ganxixo 16 gbè ɖokpo .
Petra uri mu kigero cy’imyaka 80 yaravuze ati mba nifuza gukora byinshi ,ariko nkabura agatege .	Un nɔ jló na wà nǔ gègě ,amɔ̌ ,un sixu ǎ ,wɛ Petra e ko ɖó xwè hú 80 é ɖɔ .
Iyo maze kubwira Yehova ibyanjye numva nduhutse . Matayo 2639 .	Enyi un ɖɔ xó nú Mawu gudo ɔ ,un nɔ mɔ nyiɖée mɛ ganji . Matie 2639 .
Julian umaze imyaka igera kuri 30 yarazahajwe n’indwara ifata imyakura ,na we ni uko yumvaga ameze .	Nǔ cí mɔ̌ nú Julian lɔmɔ̌ ,éyɛ ko ɖò xwi ɖí xá azɔn syɛnsyɛn e nɔ hu agbaza sín wǔjɔnú ɖé lɛ é ɖé wɛ sín ɖibla yì xwè 30 ɖíe .
Kimwe n’intumwa Pawulo ,nshobora kuvuga nti mu bintu byose ,ngira imbaraga binyuze ku umpa imbaraga . ’ — Abafilipi 413 .	Pɔlu ɖɔhun ɔ ,un sixu ɖɔ nugbǒ ɖɔ Mɛ e nɔ na hlɔnhlɔn mì ɔ wɛ nɔ zɔ́n ,bɔ un nɔ sixu kpé nǔ enɛ lɛ bǐ wu .’ — Filipunu lɛ 413 .
Nizera ko nzongera kubona data yazutse ,kuko Imana idashobora kubeshya . Umubwiriza 911 Yohana 1125 Tito 12 .	Ðó Mawu sixu ɖ’adingban ǎ wutu ɔ ,un kudeji ɖɔ un na lɛ́vɔ wá mɔ tɔ́ ce ɖò fínfɔ́n sín kú hwenu . Nùnywɛtɔ́xó 911 ,NWT Jaan 1125 Titu 12 .
Yaravuze ati iyo jye n’umugore wanjye Maribel dusenga Yehova ,twumva dufite amahoro yo mu mutima avugwa mu Bafilipi .	É ɖɔ Nyì kpo asì ce kpo mɔ fífá e xó è ɖɔ ɖò Filipunu lɛ mɛ é .
Ujye ubibwira Yehova ,we ‘ Mana nyir’ihumure ryose . ’ — 2 Abakorinto 13 .	É wɛ nyí Mawu e nɔ dó gbɔ nú mɛ ɖò ali bǐ nu é . 2 Kɔlɛntinu lɛ 13 .
Abasabye kwitoranyamo umugabo w’intwari ngo yiharahare ,aze bahangane rimwe risa . 1 Samweli .	É gla kaka bo nyì gbehwan sɛ́dó Izlayɛli - ví lɛ bo ɖɔ ye ni sɛ́ mɛ ɖokpo dó bonu emi kpo mɛ ɔ kpo na kpé hun ,lé emi na ɖu ɖò ahwan ɔ jí ɖò cɛju mɛ — 1 Samuwɛli .
Ariko umugoroba umwe se yamutumyeho ,amusaba guhita ataha . 1 Samweli 1612 .	Tɔ́ tɔn jló na mɔ ɛ dìn tlolo . 1 Samuwɛli 1612 .
Ariko Dawidi ahageze ,Yehova yabwiye Samweli ati ni uyu ,haguruka umusukeho amavuta	Loɔ ,ee Davidi wá é ɔ ,Jehovah ɖɔ nú Samuwɛli ɖɔ Kɔn ami dó ta n’i bo sɔ́ ɛ axɔsu .
Bibiliya igira iti kuva uwo munsi umwuka wa Yehova uza kuri Dawidi . 1 Samweli - .	Biblu ɖɔ Gbigbɔ Mawu Mavɔmavɔ tɔn wá Davidi jí gbè enɛ gbè ,bo nɔ jǐ tɔn kaka sɔyi . 1 Samuwɛli - .
Ni yo mpamvu Sawuli yatumyeho Dawidi ,maze bidatinze ,akajya acurangira Sawuli kandi akamutwaza intwaro . 1 Samweli .	Enɛ wu ɔ ,è ylɔ Davidi wá ,bɔ ɖò malin - malin mɛ ɔ ,é huzu ɖokpo ɖò mɛ e nɔ xò nǔ ɖò Sawulu sín hɔnmɛ lɛ é mɛ ,bo nɔ lɛ́ hɛn ahwanfunnu nú axɔsu ɔ . 1 Samuwɛli .
Iryo ni isomo ry’ingenzi twese twagombye kumwigiraho . Umubwiriza 121 .	Nùkplɔnmɛ titewungbe ɖé wɛ nyí enɛ nú mǐ mɛ bǐ — Nùnywɛtɔ́xó 121 .
Izo ngabo zari ziteganye ,hagati haciyemo umubande . 1 Samweli ,.	Ye kpannukɔn yeɖée ɖò tɔdo gblɛlɛ enɛ ɔ sín akpáxwé wè lɛ . 1 Samuwɛli ,.
Amaherezo iyo nkuru yageze ku mwami Sawuli ,nuko atuma abantu ngo bamuzanire Dawidi . 1 Samweli .	Axɔsu ɔ ɖegbe ɖɔ è ni kplá Davidi wá nukɔn emitɔn . 1 Samuwɛli .
Icyakora Dawidi si uko yabitekerezaga .	Amɔ̌ ,Davidi ka lin nǔ gbɔn mɔ̌ ǎ .
Ni yo mpamvu yiyemeje kurwana na Goliyati . 1 Samweli 1732 .	Enɛ wu ɔ ,é ɖɔ emiɖesu na yì kpé hun xá Goliyati . 1 Samuwɛli 1732 .
Icyakora Dawidi yari amaze kumenyekana ko ari umuntu uzi kurwana kandi ashobora kuba yari hafi kugira imyaka 20 . 1 Samweli 1618 1733 .	É ɖò mɔ̌ có ,è ko tuùn Davidi ɖi ahwanfuntɔ́ titewungbe ɖé ,bɔ é na ko ɖò mɛxo nyí wɛ ɖò hwenɛnu . 1 Samuwɛli 1618 1733 .
Nidukurikiza ibyo twiga ,bizatugirira akamaro ,kuko tuzagira ukwizera gukomeye nk’ukwa Dawidi . Abaheburayo 111 .	Hwenu e mǐ na ɖò gbɛ̀ zán sɔgbe xá nǔ e mǐ kplɔ́n lɛ é wɛ é ɔ ,mǐ na mɔ ɖɔ nǔ ɖagbe e mɛ é na tɔ́n kɔ dó é na hɛn nùɖiɖi mǐ lɔmɔ̌ tɔn lidǒ . Eblée lɛ 111 .
Uwo mufilisitiya yamututse mu izina ry’imana ye ,maze aramubwira ati ngwino nkubagire ibisiga byo mu kirere ,nkugabize inyamaswa zo mu gasozi . 1 Samweli .	É dónu Davidi ɖò vodun Filisitɛ́ɛn lɛ tɔn nyikɔ mɛ ,bo xwlé nǔ ɖɔ emi na na lan kɛntɔ́ enɛ ɔ tɔn xɛ lɛ kpo gběkanlin lɛ kpo . 1 Samuwɛli .
Ni yo mpamvu Dawidi yavuze ati ‘ intambara ni iya Yehova . ’ — 1 Samweli .	Lee Davidi ɖɔ gbɔn é ɔ ,Mawu Mavɔmavɔ wɛ nɔ na ɖuɖeji mɛ . 1 Samuwɛli .
