input	target
É nyɔ́ wà ɔ ,è nɔ ɖè mɛ e doya na wɛ é ɖè lɛ é sín mɛ mɛ ,bɔ ye ɖó na nɔ gb’akpá nú mɛ ɖevo lɛ dó ninɔmɛ yetɔn wu . Levíi ví lɛ .	Hivyo ,watu waliougua ugonjwa huo walitengwa na jamii na waliamriwa kuwatahadharisha wengine kuhusu hali yao .Mambo ya Walawi .
É nɔ nya ye dó gbě ǎ ,é nyɔ́ wà ɔ ,é ɖò gbesisɔmɛ bo y’agba ye wu ,kaka bo tlɛ gbɔ azɔn nú ye . Matie 83 .	Badala ya kuwafukuza watu wenye ukoma ,kwa hiari aliwagusa na hata kuwaponya .Mathayo 83 .
Mɛ Gbigbɛ́ Wema xwè 71 72 H.M .tɔn ɖé	Cheti cha talaka cha mwaka wa 71 72 W.K .
Enɛ wu wɛ ɖò ninɔmɛ ɖokpo mɛ ɔ ,Falizyɛn ɖé lɛ kàn nǔ elɔ byɔ Jezu dó tɛ́n ɛ kpɔ́ Sɛ́n mǐtɔn na gbè ɖɔ è ni ɖó dó nùɖé wu bo gbɛ́ asì mɛtɔn à ​ — Matie 193 .	Wakati fulani ,Je ,ni halali mwanamume kumtaliki mke wake kwa kila sababu Mathayo 193 .
É ɖɔ nyì wɛn ɖɔ Enyi nyɔnu ɖé ma dó afɔ gbě ǎ ,bonu asú tɔn nya ɛ ,bo da nyɔnu ɖevo ɔ ,aga wɛ sunnu enɛ ɔ lɛ̀ . Matie .	Mtu yeyote anayemtaliki mke wake na kumwoa mwingine ,ila kwa sababu ya uasherati ,anafanya uzinzi .Mathayo .
Ðò Amérique Latine ɔ ,è ɖɔ ɖɔ gbɛtɔ́ 1 ɖò 3 jí wu wɛ è ko wà alǎnnú dó kpɔ́n .	Katika Amerika ya Latini ,mtu 1 kati ya 3 ameripotiwa kutendewa vibaya kikatili .
Wǎn yí nú Mawu wɛ nyí è ni nyì sɛ́n tɔn lɛ sɛ́n tɔn lɛ ka vɛ́ nyì ǎ . 1 Jaan 53 .	Kwa maana kumpenda Mungu humaanisha hivi ,kwamba tuzishike amri zake .1 Yohana 53 .
Sísí ɖó nú alǒ xɛsi ɖi nú Mawu Mavɔmavɔ wɛ nyí wǎn gbɛ́ nú nǔ nyanya . Nùnywɛxó 813 .	Kumwogopa Yehova humaanisha kuchukia yaliyo mabaya .Methali 813 .
Lin tamɛ dó Alex ,ee ko zán xwè 19 e wá yì lɛ é ɖò gankpa Brésil tɔn lɛ mɛ ,ɖó adakaxixo gègě wutu é sín kpɔ́ndéwú jí .	Mfikirie Alex ,ambaye ametumikia gerezani kwa miaka 19 kwa sababu ya uhalifu .
É kplɔ́n Biblu kpo Kúnnuɖetɔ́ ɖé kpo bo wá huzu Kúnnuɖetɔ́ Jehovah Tɔn ɖò 2000 .	Baada ya kujifunza Biblia na Mashahidi wa Yehova ,alibatizwa na kuwa Shahidi mwaka wa 2000 .
Gbɛ̀ e é zán kaka nú xwè 15 mɔ̌ é nɛ .	Aliishi maisha hayo kwa miaka 15 hivi .
Kúnnuɖetɔ́ Jehovah Tɔn livi tantɔn jɛji ɖò tò 240 mɛ ko mɔ nukúnnú jɛ nǔ e na sú kún dó nú adakaxixo é mɛ .	Mashahidi wa Yehova zaidi ya milioni nane katika nchi 240 wamejifunza siri ya kukomesha jeuri .
Gbɛ̀ égbé tɔn e mɛ adakaxixo gɔ́ é ɖò te kpɔ́n gbè e gbè Mawu na wá ɖó hwɛ nú mɛ nyanya lɛ ,bo na vɔ ye dó é .	Dunia ya sasa yenye jeuri imewekwa akiba kwa ajili ya siku ya hukumu na ya kuangamizwa kwa watu wasiomwogopa Mungu .
Maki Enɛ wu ɔ ,mǐ sixu ɖeji bo ɖɔ ɖɔ nǔ e ahwanvu Jezu tɔn nugbǒ lɛ na ɖi nǔ na lɛ é ɖó na gosin Biblu mɛ .	Hivyo ,tunaweza kufikia mkataa kwamba imani ya wafuasi wa kweli wa Yesu inapaswa kutegemea Biblia .
Enɛ gudo hǔn ,kanbyɔ hwiɖée ɖɔ ,Nǔ e Biblu ɔ ɖɔ dìn é jɛn sinsɛn ce ka nɔ kplɔ́n mɛ à	Kisha jiulize hivi ,Je ,mafundisho ya dini yangu yanapata na mafundisho ya Biblia
NÙKANBYƆMɛ̌ ka nyí Mawu	Mungu ni Nani
Enyi mǐ ɖò ɖɛ xò dó ta mitɔn mɛ wɛ hweɖebǔnu ɔ ,mǐ nɔ dokú nú Mawu Aklunɔ mǐtɔn Jezu Klisu sín Tɔ́ . Kolosinu lɛ 13 .	Sikuzote sisi humshukuru Mungu Baba ya Bwana wetu Yesu Kristo tunaposali kwa ajili yenu .Wakolosai 13 .
Aklunɔ mǐtɔn ,Mawu mǐtɔn ,susu ,yɛ̌yi kpo hlɔnhlɔn kpo jɛxa we ,ɖó a bló nǔ bǐ . Nǔɖexlɛ́mɛ 411 .	Unastahili ,Ee Yehova ,naam ,Mungu wetu ,kupokea utukufu na heshima na nguvu ,kwa sababu uliumba vitu vyote ,na kwa sababu ya mapenzi yako vilikuwako navyo vikaumbwa .Ufunuo 411 .
Lɛ̌ kpɔ́n Hlɔmanu lɛ 1013 1 Timɔtée 117 .	Pia soma Waroma 1013 1 Timotheo 117 .
NÙKANBYƆMɛ̌ ka nyí Jezu Klisu	Yesu Kristo ni Nani
Tɔ́ ɔ hugǎn mì . Jaan 1428 .	Baba ni mkuu kuliko mimi .Yohana 1428 .
Lɛ̌ kpɔ́n Matie 2639 1 Kɔlɛntinu lɛ 1528 .	Pia soma Mathayo 2639 1 Wakorintho 1528 .
NÙKANBYƆEtɛ ka nyí gbigbɔ mímɛ́	Roho takatifu ni nini
Gbigbɔ mímɛ́ sixu gɔ́ ayi mɛ nú mɛ lɛ bo na hlɔnhlɔn ye .	Watu wanaweza kujazwa na kutiwa nguvu na roho takatifu .
Ee Elizabɛti sè gbedómɛ Mali tɔn lě é ɔ ,vǐ e ɖò xò tɔn mɛ é danwǔ ,bɔ gbigbɔ mímɛ́ gɔ́ ayi mɛ nú Elizabɛti . ​ Luki 141 .	Elisabeti aliposikia salamu za Maria ,yule mtoto mchanga katika tumbo lake la uzazi akaruka na Elisabeti akajazwa roho takatifu .Luka 141 .
Mi na mɔ acɛ yí hwenu e gbigbɔ mímɛ́ na jɛte wá mi jí é . ​ Mɛsɛ́dó 18 .	Mtapokea nguvu wakati roho takatifu itakapofika juu yenu .Matendo 18 .
Lɛ̌ kpɔ́n Bǐbɛ̌mɛ 12 Mɛsɛ́dó 1038 .	Pia soma Mwanzo 12 Matendo 1038 .
NÙKANBYƆEtɛ ka nyí Axɔsuɖuto Mawu Tɔn	Ufalme wa Mungu ni nini
Jezu wɛ nyí Axɔsu nú Axɔsuɖuto Mawu Tɔn .	Yesu ni Mfalme wa Ufalme wa Mungu .
Bɔ é na ɖu axɔsu kaka sɔyi .’ — ​ Nǔɖexlɛ́mɛ 1115 .	Na sauti kubwa zikatokea mbinguni ,Ufalme wa ulimwengu umekuwa ufalme wa Bwana wetu na wa Kristo wake ,naye atatawala akiwa mfalme milele na milele .’ Ufunuo 1115 .
Lɛ̌ kpɔ́n Daniyɛli 244 Matie .	Pia soma Danieli 244 Mathayo .
NÙKANBYƆMɛ ɖagbe lɛ bǐ wɛ nɔ yì jixwé à	Je ,watu wote wema huenda mbinguni
Mawu cyan gbɛtɔ́ gbejinɔtɔ́ ɖé lɛ bɔ ye na yì jixwé ,bɔ è nɔ ylɔ ye ɖɔ lɛngbɔhwan kpɛví .	Wanadamu waaminifu wachache ,yaani ,kundi dogo ,wamechaguliwa na Mungu ili kwenda mbinguni .
Lɛngbɔhwan kpɛví ,ma ɖi xɛsi ó ,ɖó Tɔ́ mitɔn jló ɖɔ mi ni ɖu axɔsu xá emi . ​ Luki 1232 .	Msiogope ,kundi dogo ,kwa sababu Baba yenu amekubali kuwapa ninyi ufalme .Luka 1232 .
Ye na nyí vɔsanúxwlémawutɔ́ nú Mawu kpo Klisu kpo ,bo na ɖu axɔsu xá Klisu . ​ Nǔɖexlɛ́mɛ 206 .	Watakuwa makuhani wa Mungu na wa Kristo ,nao watatawala wakiwa wafalme pamoja naye .Ufunuo 206 .
Lɛ̌ kpɔ́n Nǔɖexlɛ́mɛ .	Pia soma Ufunuo .
NÙKANBYƆEtɛ ka nyí jlǒ Mawu tɔn nú ayikúngban ɔ kpo gbɛtɔ́ lɛ kpo	Ni nini kusudi la Mungu kwa dunia na wanadamu
Tò alǒ ayikúngban ɔ ka na nyí mɛ e nɔ sɔ́ yeɖée hwe lɛ tɔn ,bɔ fífá ma ɖó dogbó e ye na mɔ ɔ ,wɛ na nyí nǔ e na nɔ víví nú ye é . ​ Ðɛhan .	Wapole wataimiliki dunia ,nao watapata furaha yao tele katika wingi wa amani .Zaburi .
Lɛ̌ kpɔ́n Ðɛhan 3729 2 Piyɛ́ɛ 313 .	Pia soma Zaburi 3729 2 Petro 313 .
Bonu sinsɛn ɖé na dó nyɔ́ Mawu nukúnmɛ ɔ ,é ɖó na jinjɔn nugbǒ Biblu tɔn jí . ​ Jaan .	Ili kumpendeza Mungu ,ni lazima dini itegemee kweli za Biblia .Yohana .
Sinsɛn e jinjɔn linlin gbɛtɔ́ tɔn lɛ jí é nyí nǔ yayǎ . ​ Maki .	Dini zinazotegemea maoni ya wanadamu ni batili .Marko .
Mɛ e nɔ sɛ̀n Mawu ɖó kpɔ́ lɛ é ɖó na ɖi nǔ nú nǔ ɖokpo ɔ lɛ . ​ 1 Kɔlɛntinu lɛ .	Wale wanaomwabudu Mungu wanapaswa kuwa na umoja katika imani .1 Wakorintho .
Sinsɛn e Mawu yí gbè na é sín hagbɛ̌ lɛ nyí nɔvígbɛ́ ɖé gbɔn gbɛ̀ ɔ bǐ mɛ . ​ 1 Piyɛ́ɛ 217 .	Washiriki wa dini ambayo Mungu anaikubali wanafanyiza undugu wa ulimwenguni pote .1 Petro 217 .
MƐ E TƆN WƐ ÉJosef Mutke	Limesimuliwa na Josef Mutke
Tɔ́ ce sɛ̀ tɛn sín Allemagne wá yì Australie ɖò 1949 .	Baba yangu alihamia nchini Australia kutoka Ujerumani mwaka wa 1949 .
Finɛ wɛ é da nɔ ce ɖè ,bɔ ye jì mì ɖò 1953 .	Akiwa huko alimwoa mama yangu na mimi nikazaliwa mwaka wa 1953 .
É ɖɔ palaɖisi ayikúngban jí tɔn sɔgudo tɔn ɔ kpo awǎjijɛ e nugbodòdó Biblu tɔn lɛ xwixwedó sixu hɛn wá nú mǐ é kpo sín xó nú mǐ . ​ Ðɛhan Ezayíi 4817 .	Alitueleza kuhusu paradiso ya wakati ujao na jinsi ambavyo tunaweza kuwa wenye furaha ikiwa tutafuata kanuni za maadili zilizo katika Biblia .Zaburi Isaya 4817 .
Hwenu e un ɖó xwè 18 é ɔ ,adakaxixo papa tɔn zɔ́n bɔ un gbɔ bo jɛ gbě .	Nilipokuwa na umri wa miaka 18 ,nililazimika kuondoka nyumbani kwa sababu ya jeuri ya baba .
Un ɖó xwè 20 é ɔ ,un d’asì .	Nilifunga ndoa nilipokuwa na umri wa miaka 20 .
Ðò xwè 20 e bɔ d’ewu lɛ é vlamɛ ɔ ,un sɛyi zɔ bǐ nú nugbodòdó e nɔ ce kplɔ́n mì lɛ é .	Kwa zaidi ya miaka 20 ,niliacha kabisa mambo niliyofundishwa na mama yangu .
Un jó Biblu kplɔnkplɔn dó é ɔ ,xwè 20 ko wá yì có ,un lɛ́vɔ bɛ́ .	Nilianza tena kujifunza Biblia ,ingawa sikuwa nimejifunza kwa miaka 20 .
É zán wemafɔ Biblu tɔn tawun tawun ɖé lɛ ,bo xlɛ́ mì lee un ma sɔ́ na nyí kannumɔ na ǎ gbɔn é ,lobo dó wusyɛn lanmɛ nú mì ɖɔ má fɔ́n bo ɖò ɖɛ xò sɛ́dó Jehovah wɛ bo nɔ byɔ alɔdo tɔn . ​ Ðɛhan 11937 .	Kwa kutumia mistari hususa ya Biblia ,alinionyesha jinsi ya kushinda zoea langu ,na alinitia moyo kuendelea kusali kwa Yehova ili kupata msaada .Zaburi 11937 .
Ye bǐ súxó bo ɖɔ A ma sixu ɖɔ mɔ̌ nɛ	Hupaswi kufanya hivyo
Ðò 1999 ɔ ,un bló baptɛm bo huzu Kúnnuɖetɔ́ Jehovah Tɔn ,bɔ ali e hun nú mì azɔn wegɔ ɔ bonu má zán gbɛ̀ mímɛ́ ,awǎjijɛ gbɛ̀ é sù nukún ce mɛ tawun .	Mwaka wa 1999 ,nilibatizwa na kuwa Shahidi wa Yehova ,ninashukuru kwamba nilipewa nafasi nyingine ya kuishi maisha safi na yenye furaha .
Xó nugbǒ tawun wɛ Nùnywɛxó ɖɔ	Maneno ya Methali ni ya kweli kabisa
É nyí alɔ kɛɖɛ wɛ nugbodòdó Biblu tɔn lɛ nɔ cyɔn mɛ jí ǎ ,loɔ ,ganjɛwu ɖuɖeji tɔn wɛ ye lɛ́vɔ nyí . ​ Ðɛhan .	Kanuni za Biblia ni ulinzi na pia zinatusaidia tufanikiwe .Zaburi .
Ðò 2000 ɔ ,un da Karolin ,nyɔnu Klisanwun ɖɛkpɛɖɛkpɛ ɖé wɛ bo yí wǎn nú Jehovah tawun nyì ɖɔhun .	Mwaka wa 2000 ,nilimwoa Karolin ,dada Mkristo mrembo na anayempenda Yehova kama mimi .
Biblu ɔ ɖesunɔ ɖɔ Gbehan nɔ xú ,folowa nɔ mlú ɖa ,amɔ̌ ,xó e Mawu mǐtɔn ɖɔ ɔ na nɔ ayǐ kaka sɔyi . Ezayíi 408 .	Majani mabichi yamekauka ,ua limenyauka lakini kwa habari ya neno la Mungu wetu ,litadumu mpaka wakati usio na kipimo .Isaya 408 .
Watch Tower Bible and Tract Society of Pennsylvania	Watch Tower Bible and Tract Society of Pennsylvania
Sín 1879 wɛ è ko ɖò xójlawema elɔ ɖetɔ́n wɛ .	Gazeti hili limekuwa likichapishwa tangu 1879 na si la kisiasa .
Mǐ Bǐ Wɛ Ðó Hudo Gbɔdónúmɛ Tɔn 3	Tunahitaji Faraja 3
Lee Mawu Nɔ Dó Gbɔ nú Mǐ Gbɔn É 4	Jinsi Mungu Anavyotufariji 4
Gbɔdónúmɛ Ðò Hwenu Wuvɛ̌ Tɔn lɛ Mɛ 6	Faraja Wakati wa Matatizo 6
Mawu Mavɔmavɔ Wɛ Nɔ Na Ðuɖeji Mɛ 9	Vita Ni vya Yehova 9
Akpɔ̀ Nɔ Ðó Mì Bɔ Un Nɔ Xò Daka 14	Nilikuwa Mjeuri na Mwenye Uchungu Moyoni 14
Raquel tinmɛ ɖɔ Hwenu e asú ce jó mì dó ajijimɛ ɖò sun 18 ɖíe é ɔ ,wubla ɖaxó ɖé ɖí bú mì .	Nilihuzunika sana ,mume wangu aliponiacha miezi 18 iliyopita .
Enɛ gudo ɔ ,un wá jɛ wuvɛ̌ sè jí ,wuvɛ̌ e Biblu sɔ́ jlɛ́ dó hwǐ xò ayi mɛtɔn zlɛ ɖɔhun wu é wɛ un sè . Luki 235 .	Kisha niliumia sana ,maumivu ambayo Biblia huyafananisha na upanga mrefu unaochoma nafsi .Luka 235 .
Robert ,Luis ,Raquel kpo Julian kpo mɔ gbɔdónúmɛ ɖò ninɔmɛ wuvɛ̌ tɔn enɛ lɛ mɛ .	Licha ya hali hizo ngumu ,Robert ,Luis ,Raquel ,na Julian wamepata faraja .
Amɔsi 33 Enɛ wu ɔ ,Mawuxówema ɔ dó wusyɛn lanmɛ nú mǐ ɖɔ Mi sɛkpɔ Mawu enɛ ɔ é na sɛkpɔ mi . Jaki 48 .	Hivyo ,Mkaribieni Mungu ,naye atawakaribia ninyi .Yakobo 48 .
Davidi ɖɔ gɔ́ na ɖɔ É nɔ gɔ́ alɔ nú mì xomɛ ɖò hunhun mì wɛ . Ðɛhan .	Nami nimesaidiwa ,hivi kwamba moyo wangu unashangilia .Zaburi .
Nǔ e è ko wlan dó Mawuxówema ɔ mɛ ɖ’ayǐ xóxó lɛ bǐ ɔ ,è wlan ye ,bo na dó kplɔ́n nǔ mǐ ,bonu mǐ na ɖó nukún nǔ gbɔn sɔxwixwe kpo akɔnkpinkpan alǒ gbɔdónúmɛ e Mawuxówema ɔ nɔ na mǐ ɔ kpo gblamɛ . Hlɔmanu lɛ 154 .	Mambo yote yaliyoandikwa zamani yaliandikwa ili kutufundisha sisi ,ili kupitia uvumilivu wetu na kupitia faraja kutokana na Maandiko tuwe na tumaini .Waroma 154 .
Mɛsɛ́dó Pɔlu ɖɔ dó azɔ̌gbɛ́ tɔn lɛ wu ɖɔ ye dó wusyɛn lanmɛ nú emi ɖesu ɖò adǎngbomɛ kpo wuvɛ̌ lɛ kpo ’ hwenu . Kolosinu lɛ 411 1 Tɛsalonikinu lɛ 37 .	Mtume Paulo alieleza kwamba waandamani wake walikuwa msaada wenye kutia nguvu ’ katika uhitaji na dhiki .’ Wakolosai 411 1 Wathesalonike 37 .
Ye ɖɔhun ɔ ,a sixu mɔ ɖɔ Mawu kpó ɖò akpá wusyɛn dó lanmɛ nú mɛ tɔn elɔ e é dó é ɖè wɛ Un na dó gbɔ nú mi vǐnɔ ɖò gbɔ dó nú vǐ tɔn wɛ ɖɔhun . Ezayíi 6613 .	Kama wao ,Kama vile mtu ambaye mama yake mwenyewe anaendelea kumfariji ,ndivyo mimi nitakavyoendelea kuwafariji ninyi .Isaya 6613 .
Hwɛ Mawu Mavɔmavɔ wɛ gɔ́ alɔ nú mì bo dó gbɔ nú mì . Ðɛhan 8617 .	Wewe mwenyewe ,Ee Yehova ,umenisaidia na kunifariji .Zaburi 8617 .
Mawu mitɔn ɖɔ Mi dó wusyɛn lanmɛ nú togun ce .Mi dó wusyɛn lanmɛ nú togun ce .’ — Ezayíi 401 .	Wafarijini ,wafarijini watu wangu ,’ asema Mungu wenu .Isaya 401 .
Un na dó gbɔ nú mi vǐnɔ ɖò gbɔ dó nú vǐ tɔn wɛ ɖɔhun .’ — Ezayíi .	Kama vile mtu ambaye mama yake mwenyewe anaendelea kumfariji ,ndivyo mimi nitakavyoendelea kuwafariji ninyi .’ Isaya .
Nǔ nyɔ́ nú mɛ e ɖò aluwɛ mɛ lɛ ,ɖó è na dó gbɔ nú ye . Matie 54 .	Wenye furaha ni wale wanaoomboleza ,kwa kuwa watafarijiwa .Mathayo 54 .
Mi zlɔ́n nǔ e ɖò linkpɔ́n nyí nú mi wɛ lɛ bǐ sín agban ɖó jǐ Mawu tɔn ,ɖó é ɖò nukún kpé dó mi wu wɛ . 1 Piyɛ́ɛ 57 .	Mtupieni Mungu mahangaiko yenu yote ,kwa sababu yeye anawajali ninyi .’ 1 Petro 57 .
Priscilla nɔ flín xógbe Jezu tɔn e ɖò Matie 634 mɛ é éɖée hwɛhwɛ .	Priscilla alikumbuka kwa kawaida maneno ya Yesu yaliyo katika Mathayo 634 .
Un wá mɔ azɔ̌ dìn có ,mǐ hɛn gbɛzán mǐtɔn bɔkun sɔgbe kpo wěɖexámɛ Jezu tɔn e ɖò Matie mɛ é kpo .	Ingawa nimepata kazi ,tunajitahidi kuishi maisha rahisi kulingana na shauri la Yesu katika Mathayo .
É sín akwɛyózó e ɖò tò ɔ mɛ é wu bɔ xwè 20 sín azɔ̌ syɛnsyɛn e mǐ wà é wá huzu nǔ yayǎ .	Kuporomoka kwa uchumi kulisababisha biashara yetu iliyodumu kwa miaka 20 kufilisika .
Un hɛn xó e mɛsɛ́dó Pɔlu ɖɔ ɖò Hlɔmanu lɛ 1221 mɛ é dó ayi mɛ ,é ɖɔ Ma jó hwiɖée dó nú nǔnyanyawiwa ɖu ɖò jǐ towe ó é nyɔ́ wà ɔ ,nɔ wà nǔ ɖagbe dó ɖu ɖò nǔ nyanya jí .	Nilitafakari maneno ya mtume Paulo yaliyo katika Waroma 1221 Usiache ushindwe na uovu ,bali endelea kuushinda uovu kwa wema .
Hwenu e mǐ ɖó na hɛn nǔ bú ’ dó é ɖè .	Kuna wakati wa kuacha kutafuta kilichopotea .’ .
Nǔ yɔyɔ̌ lɛ gbé nya wɛ un ɖè dìn . Raquel	Sasa ,nina malengo mapya maishani .Raquel
É xlɛ́ mì Nùnywɛtɔ́xó 36 bo ɖɔ nú mì kpo xomɛnyínyɔ́ kpo ɖɔ hwenu e mǐ ɖó na hɛn nǔ bú ’ dó é ɖè .	Alinisomea Mhubiri 36 na kwa fadhili akaniambia kwamba kuna wakati wa kuacha kutafuta kilichopotea .
Enyi un xoɖɛ sɛ́dó Mawu gudo ɔ ,un nɔ mɔ bɔ gbigbɔ tɔn nɔ na hlɔnhlɔn mì . Luis	Baada ya kusali kwa Mungu ,mimi huhisi kwamba roho yake imenitia nguvu .Luis
Dìn ɔ ,é ɖó na nɔ nɔ jɔhɔn oxygène nu nú ganxixo 16 gbè ɖokpo .	Kwa sasa ,anahitaji kutumia kifaa cha kumsaidia kupumua kwa saa 16 kila siku .
Un nɔ jló na wà nǔ gègě ,amɔ̌ ,un sixu ǎ ,wɛ Petra e ko ɖó xwè hú 80 é ɖɔ .	Petra mwenye umri wa miaka 80 Ningependa kufanya mambo mengi ,lakini hali yangu hainiruhusu .
Enyi un ɖɔ xó nú Mawu gudo ɔ ,un nɔ mɔ nyiɖée mɛ ganji . Matie 2639 .	Baada ya kuzungumza na Yehova ,mimi hujihisi vizuri sana .Mathayo 2639 .
Nǔ cí mɔ̌ nú Julian lɔmɔ̌ ,éyɛ ko ɖò xwi ɖí xá azɔn syɛnsyɛn e nɔ hu agbaza sín wǔjɔnú ɖé lɛ é ɖé wɛ sín ɖibla yì xwè 30 ɖíe .	Julian ambaye ameugua ugonjwa wa mfumo wa neva kwa karibu miaka 30 anahisi hivyo pia .
Pɔlu ɖɔhun ɔ ,un sixu ɖɔ nugbǒ ɖɔ Mɛ e nɔ na hlɔnhlɔn mì ɔ wɛ nɔ zɔ́n ,bɔ un nɔ sixu kpé nǔ enɛ lɛ bǐ wu .’ — Filipunu lɛ 413 .	Kama mtume Paulo ,Kwa mambo yote nina nguvu kupitia yeye anayenipa nguvu .’ Wafilipi 413 .
Ðó Mawu sixu ɖ’adingban ǎ wutu ɔ ,un kudeji ɖɔ un na lɛ́vɔ wá mɔ tɔ́ ce ɖò fínfɔ́n sín kú hwenu . Nùnywɛtɔ́xó 911 ,NWT Jaan 1125 Titu 12 .	Kwa kuwa Mungu hasemi uwongo ,nina uhakika kwamba nitamwona baba yangu atakapofufuliwa .Mhubiri 911 Yohana 1125 Tito 12 .
É ɖɔ Nyì kpo asì ce kpo mɔ fífá e xó è ɖɔ ɖò Filipunu lɛ mɛ é .	Kwa sababu ya kusali kwa Yehova ,mimi na mke wangu tumepata amani ya akili inayotajwa katika Wafilipi .
É wɛ nyí Mawu e nɔ dó gbɔ nú mɛ ɖò ali bǐ nu é . 2 Kɔlɛntinu lɛ 13 .	Yeye ni Mungu wa faraja yote .2 Wakorintho 13 .
