input	target
The passage at 1 John 57 is absent from the manuscripts of all ancient versions Syriac ,Coptic ,Armenian ,Ethiopic ,Arabic ,Slavonic ,except the Latin .	Bruce Metzger wlan ɖɔ Nukɛgbe ɔ ee è gɔ́ nú 1 Jaan 57 é ɖò alɔnuwema Biblu tɔn xóxó lɛ Syriaque ,Copte - Gbè ,Arménie - Gbè ,Ethiopie - Gbè ,Arabe - Gbè ,Slave - Gbè ɖebǔ mɛ zɛ Latɛ́ɛngbe tɔn kɛɖɛ wu ǎ .
Chester Beatty P46 ,a papyrus Bible manuscript from about 200 C.E .	Chester Beatty P46 ,alɔnuwema Biblu tɔn e è sɔ́ fɛ́n dó bló ɖò xwè 200 H.M .mɔ̌ é ɖé
The Chester Beatty Library in Dublin ,Ireland ,features a collection of papyri that represents nearly every book of the Christian Greek Scriptures ,including manuscripts dating from the second century C.E . only about 100 years after the Bible was completed .	Ðò wemasɛxwetɛn The Chester Beatty Library Dublin tɔn ɖò Irlande ɔ ,è tɛ́ fɛ́n e jí Akpáxwé Biblu Tɔn E È Wlan Dó Glɛkigbe Mɛ É sín wema ɖokpo ɖokpo ɖè é ,bɔ alɔnuwema Biblu tɔn xwè kanweko wegɔ H.M .tɔn lɛ lɔmɔ̌ ɖ’emɛ è fó Biblu ɔ wlanwlan é ɔ ,xwè 100 mɔ̌ kpowun gudo sín alɔnuwema wɛ nyí enɛ lɛ .
To limit the power of the Almighty ​ — who am I to do that ​ — Isaiah 408 .	Mɛ̌ un ka nyí bo na bló mɔ̌ ​ — Ezayíi 408 .
in the May ,issue of this magazine .	ɖò Atɔxwɛ Flansegbe Nùxwásun tɔn mɛ .
at www.jw.org .	é ɖò www.jw.org jí .
Rather ,those afflicted by it were quarantined and were obliged to warn others of their condition . Leviticus .	É nyɔ́ wà ɔ ,è nɔ ɖè mɛ e doya na wɛ é ɖè lɛ é sín mɛ mɛ ,bɔ ye ɖó na nɔ gb’akpá nú mɛ ɖevo lɛ dó ninɔmɛ yetɔn wu . Levíi ví lɛ .
Rather than chasing lepers away ,he was willing to touch them ​ — and even heal them . Matthew 83 .	É nɔ nya ye dó gbě ǎ ,é nyɔ́ wà ɔ ,é ɖò gbesisɔmɛ bo y’agba ye wu ,kaka bo tlɛ gbɔ azɔn nú ye . Matie 83 .
Certificate of divorce dated from 71 72 C.E .	Mɛ Gbigbɛ́ Wema xwè 71 72 H.M .tɔn ɖé
Hence ,on one occasion ,Is it lawful for a man to divorce his wife on every sort of grounds ​ — Matthew 193 .	Enɛ wu wɛ ɖò ninɔmɛ ɖokpo mɛ ɔ ,Falizyɛn ɖé lɛ kàn nǔ elɔ byɔ Jezu dó tɛ́n ɛ kpɔ́ Sɛ́n mǐtɔn na gbè ɖɔ è ni ɖó dó nùɖé wu bo gbɛ́ asì mɛtɔn à ​ — Matie 193 .
Whoever divorces his wife ,except on the grounds of sexual immorality ,and marries another commits adultery . Matthew .	É ɖɔ nyì wɛn ɖɔ Enyi nyɔnu ɖé ma dó afɔ gbě ǎ ,bonu asú tɔn nya ɛ ,bo da nyɔnu ɖevo ɔ ,aga wɛ sunnu enɛ ɔ lɛ̀ . Matie .
Violence has been called a growing public health problem across the world .	È ɖɔ ɖɔ adakaxixo nyí jɛmɛji e fɔ́n bo ɖò gbigbakpé gbɛ̀ ɔ mɛ wɛ é ɖé .
In Latin America ,nearly 1 person in every 3 has reported being a victim of violent crime .	Ðò Amérique Latine ɔ ,è ɖɔ ɖɔ gbɛtɔ́ 1 ɖò 3 jí wu wɛ è ko wà alǎnnú dó kpɔ́n .
This is what the love of God means ,that we observe his commandments . 1 John 53 .	Wǎn yí nú Mawu wɛ nyí è ni nyì sɛ́n tɔn lɛ sɛ́n tɔn lɛ ka vɛ́ nyì ǎ . 1 Jaan 53 .
The fear of Jehovah means the hating of bad . Proverbs 813 .	Sísí ɖó nú alǒ xɛsi ɖi nú Mawu Mavɔmavɔ wɛ nyí wǎn gbɛ́ nú nǔ nyanya . Nùnywɛxó 813 .
Consider Alex ,who has spent the last 19 years in the Brazilian prison system for several acts of assault .	Lin tamɛ dó Alex ,ee ko zán xwè 19 e wá yì lɛ é ɖò gankpa Brésil tɔn lɛ mɛ ,ɖó adakaxixo gègě wutu é sín kpɔ́ndéwú jí .
He became one of Jehovah’s Witnesses in the year 2000 ,after studying the Bible with the Witnesses .	É kplɔ́n Biblu kpo Kúnnuɖetɔ́ ɖé kpo bo wá huzu Kúnnuɖetɔ́ Jehovah Tɔn ɖò 2000 .
That was his way of life for some 15 years .	Gbɛ̀ e é zán kaka nú xwè 15 mɔ̌ é nɛ .
More than eight million of Jehovah’s Witnesses in 240 lands have discovered the key to eradicating violence .	Kúnnuɖetɔ́ Jehovah Tɔn livi tantɔn jɛji ɖò tò 240 mɛ ko mɔ nukúnnú jɛ nǔ e na sú kún dó nú adakaxixo é mɛ .
If so ,you are among the more than two billion people on earth ​ — almost 1 in every 3 — ​ who profess to be followers of Christ .	Enyi mɔ̌ hǔn ,hwi lɔ ɖò gbɛtɔ́ liva wè jɛji e ɖò ayikúngban jí é ɖibla bló mɛ e ɖò ayikúngban ɔ jí é 1 ɖò 3 jí nɛ bo nɔ ɖɔ ɖɔ emi nyí ahwanvu Klisu tɔn é mɛ nɛ .
Who is God	NÙKANBYƆMɛ̌ ka nyí Mawu
We always thank God ,the Father of our Lord Jesus Christ ,when we pray for you . Colossians 13 .	Enyi mǐ ɖò ɖɛ xò dó ta mitɔn mɛ wɛ hweɖebǔnu ɔ ,mǐ nɔ dokú nú Mawu Aklunɔ mǐtɔn Jezu Klisu sín Tɔ́ . Kolosinu lɛ 13 .
You are worthy ,Jehovah our God ,to receive the glory and the honor and the power ,because you created all things . Revelation 411 .	Aklunɔ mǐtɔn ,Mawu mǐtɔn ,susu ,yɛ̌yi kpo hlɔnhlɔn kpo jɛxa we ,ɖó a bló nǔ bǐ . Nǔɖexlɛ́mɛ 411 .
See also Romans 1013 1 Timothy 117 .	Lɛ̌ kpɔ́n Hlɔmanu lɛ 1013 1 Timɔtée 117 .
Who is Jesus Christ	NÙKANBYƆMɛ̌ ka nyí Jezu Klisu
The Father is greater than I am . John 1428 .	Tɔ́ ɔ hugǎn mì . Jaan 1428 .
See also Matthew 2639 1 Corinthians 1528 .	Lɛ̌ kpɔ́n Matie 2639 1 Kɔlɛntinu lɛ 1528 .
What is the holy spirit	NÙKANBYƆEtɛ ka nyí gbigbɔ mímɛ́
As Elizabeth heard the greeting of Mary ,the infant in her womb leaped ,and Elizabeth was filled with holy spirit . Luke 141 .	Ee Elizabɛti sè gbedómɛ Mali tɔn lě é ɔ ,vǐ e ɖò xò tɔn mɛ é danwǔ ,bɔ gbigbɔ mímɛ́ gɔ́ ayi mɛ nú Elizabɛti . ​ Luki 141 .
You will receive power when the holy spirit comes upon you . Acts 18 .	Mi na mɔ acɛ yí hwenu e gbigbɔ mímɛ́ na jɛte wá mi jí é . ​ Mɛsɛ́dó 18 .
See also Genesis 12 Acts 1038 .	Lɛ̌ kpɔ́n Bǐbɛ̌mɛ 12 Mɛsɛ́dó 1038 .
What is the Kingdom of God	NÙKANBYƆEtɛ ka nyí Axɔsuɖuto Mawu Tɔn
And there were loud voices in heaven ,The kingdom of the world has become the Kingdom of our Lord and of his Christ ,and he will rule as king forever and ever . ’ ​ — Revelation 1115 .	Bɔ é na ɖu axɔsu kaka sɔyi .’ — ​ Nǔɖexlɛ́mɛ 1115 .
See also Daniel 244 Matthew .	Lɛ̌ kpɔ́n Daniyɛli 244 Matie .
Do all good people go to heaven	NÙKANBYƆMɛ ɖagbe lɛ bǐ wɛ nɔ yì jixwé à
Have no fear ,little flock ,for your Father has approved of giving you the Kingdom . Luke 1232 .	Lɛngbɔhwan kpɛví ,ma ɖi xɛsi ó ,ɖó Tɔ́ mitɔn jló ɖɔ mi ni ɖu axɔsu xá emi . ​ Luki 1232 .
They will be priests of God and of the Christ ,and they will rule as kings with him . Revelation 206 .	Ye na nyí vɔsanúxwlémawutɔ́ nú Mawu kpo Klisu kpo ,bo na ɖu axɔsu xá Klisu . ​ Nǔɖexlɛ́mɛ 206 .
See also Revelation .	Lɛ̌ kpɔ́n Nǔɖexlɛ́mɛ .
What is God’s will for the earth and mankind	NÙKANBYƆEtɛ ka nyí jlǒ Mawu tɔn nú ayikúngban ɔ kpo gbɛtɔ́ lɛ kpo
The meek will possess the earth ,and they will find exquisite delight in the abundance of peace . Psalm .	Tò alǒ ayikúngban ɔ ka na nyí mɛ e nɔ sɔ́ yeɖée hwe lɛ tɔn ,bɔ fífá ma ɖó dogbó e ye na mɔ ɔ ,wɛ na nyí nǔ e na nɔ víví nú ye é . ​ Ðɛhan .
See also Psalm 3729 2 Peter 313 .	Lɛ̌ kpɔ́n Ðɛhan 3729 2 Piyɛ́ɛ 313 .
To please God ,a religion must be based on Bible truth . John .	Bonu sinsɛn ɖé na dó nyɔ́ Mawu nukúnmɛ ɔ ,é ɖó na jinjɔn nugbǒ Biblu tɔn jí . ​ Jaan .
Religions based on human ideas are futile . Mark .	Sinsɛn e jinjɔn linlin gbɛtɔ́ tɔn lɛ jí é nyí nǔ yayǎ . ​ Maki .
Those who worship God together should be united in belief . 1 Corinthians .	Mɛ e nɔ sɛ̀n Mawu ɖó kpɔ́ lɛ é ɖó na ɖi nǔ nú nǔ ɖokpo ɔ lɛ . ​ 1 Kɔlɛntinu lɛ .
Members of the religion that God approves form a worldwide brotherhood . 1 Peter 217 .	Sinsɛn e Mawu yí gbè na é sín hagbɛ̌ lɛ nyí nɔvígbɛ́ ɖé gbɔn gbɛ̀ ɔ bǐ mɛ . ​ 1 Piyɛ́ɛ 217 .
Look under BIBLE TEACHINGS BIBLE QUESTIONS ANSWERED	Zǐn LA BIBLE ET VOUS QUESTIONS BIBLIQUES
My father emigrated to Australia from Germany in 1949 .	Tɔ́ ce sɛ̀ tɛn sín Allemagne wá yì Australie ɖò 1949 .
There he married my mother ,and I was born in 1953 .	Finɛ wɛ é da nɔ ce ɖè ,bɔ ye jì mì ɖò 1953 .
She told us about a future paradise earth and how we could be happy if we followed the Bible’s standards of conduct . Psalm Isaiah 4817 .	É ɖɔ palaɖisi ayikúngban jí tɔn sɔgudo tɔn ɔ kpo awǎjijɛ e nugbodòdó Biblu tɔn lɛ xwixwedó sixu hɛn wá nú mǐ é kpo sín xó nú mǐ . ​ Ðɛhan Ezayíi 4817 .
At 18 years of age ,I felt compelled to leave home because of Dad’s violence .	Hwenu e un ɖó xwè 18 é ɔ ,adakaxixo papa tɔn zɔ́n bɔ un gbɔ bo jɛ gbě .
When I was 20 ,I got married .	Un ɖó xwè 20 é ɔ ,un d’asì .
One day ,my workmates introduced me to pornography .	Gbè ɖokpo ɔ ,azɔ̌gbɛ́ ce lɛ xlɛ́ mì fɔtóo nùblibliwiwa tɔn lɛ .
Over the next 20 years ,I drifted further and further from the standards that my mother had tried to teach me .	Ðò xwè 20 e bɔ d’ewu lɛ é vlamɛ ɔ ,un sɛyi zɔ bǐ nú nugbodòdó e nɔ ce kplɔ́n mì lɛ é .
Using specific Bible texts ,he showed me how to confront my addiction ,and he encouraged me to seek Jehovah’s help through persistent prayer . Psalm 11937 .	É zán wemafɔ Biblu tɔn tawun tawun ɖé lɛ ,bo xlɛ́ mì lee un ma sɔ́ na nyí kannumɔ na ǎ gbɔn é ,lobo dó wusyɛn lanmɛ nú mì ɖɔ má fɔ́n bo ɖò ɖɛ xò sɛ́dó Jehovah wɛ bo nɔ byɔ alɔdo tɔn . ​ Ðɛhan 11937 .
In 1999 ,I was baptized as one of Jehovah’s Witnesses ,grateful that I had been given a second chance to live a decent ,happy life .	Ðò 1999 ɔ ,un bló baptɛm bo huzu Kúnnuɖetɔ́ Jehovah Tɔn ,bɔ ali e hun nú mì azɔn wegɔ ɔ bonu má zán gbɛ̀ mímɛ́ ,awǎjijɛ gbɛ̀ é sù nukún ce mɛ tawun .
How true are the words of Proverbs	Xó nugbǒ tawun wɛ Nùnywɛxó ɖɔ
The Bible’s standards have been not only a protection but ultimately a guarantee of success . Psalm .	É nyí alɔ kɛɖɛ wɛ nugbodòdó Biblu tɔn lɛ nɔ cyɔn mɛ jí ǎ ,loɔ ,ganjɛwu ɖuɖeji tɔn wɛ ye lɛ́vɔ nyí . ​ Ðɛhan .
In 2000 ,I married Karolin ,a beautiful Christian sister who loves Jehovah as much as I do .	Ðò 2000 ɔ ,un da Karolin ,nyɔnu Klisanwun ɖɛkpɛɖɛkpɛ ɖé wɛ bo yí wǎn nú Jehovah tawun nyì ɖɔhun .
The green grass dries up ,the blossom withers ,but the word of our God endures forever . Isaiah 408 .	Biblu ɔ ɖesunɔ ɖɔ Gbehan nɔ xú ,folowa nɔ mlú ɖa ,amɔ̌ ,xó e Mawu mǐtɔn ɖɔ ɔ na nɔ ayǐ kaka sɔyi . Ezayíi 408 .
Watch Tower Bible and Tract Society of Pennsylvania	Watch Tower Bible and Tract Society of Pennsylvania
This magazine has been published continuously since 1879 and is nonpolitical .	Sín 1879 wɛ è ko ɖò xójlawema elɔ ɖetɔ́n wɛ .
We All Need Comfort 3	Mǐ Bǐ Wɛ Ðó Hudo Gbɔdónúmɛ Tɔn 3
How God Offers Comfort 4	Lee Mawu Nɔ Dó Gbɔ nú Mǐ Gbɔn É 4
Comfort in Times of Trouble 6	Gbɔdónúmɛ Ðò Hwenu Wuvɛ̌ Tɔn lɛ Mɛ 6
The Battle Belongs to Jehovah 9	Mawu Mavɔmavɔ Wɛ Nɔ Na Ðuɖeji Mɛ 9
I Was Bitter at Heart and Violent 14	Akpɔ̀ Nɔ Ðó Mì Bɔ Un Nɔ Xò Daka 14
When my husband suddenly left me 18 months ago ,I felt a sadness come over me .	Raquel tinmɛ ɖɔ Hwenu e asú ce jó mì dó ajijimɛ ɖò sun 18 ɖíe é ɔ ,wubla ɖaxó ɖé ɖí bú mì .
Then came the pain ,the pain that the Bible compares to having a long sword run through you . Luke 235 .	Enɛ gudo ɔ ,un wá jɛ wuvɛ̌ sè jí ,wuvɛ̌ e Biblu sɔ́ jlɛ́ dó hwǐ xò ayi mɛtɔn zlɛ ɖɔhun wu é wɛ un sè . Luki 235 .
Robert ,Luis ,Raquel ,and Julian did find comfort ,even in those distressing circumstances .	Robert ,Luis ,Raquel kpo Julian kpo mɔ gbɔdónúmɛ ɖò ninɔmɛ wuvɛ̌ tɔn enɛ lɛ mɛ .
I have received his help ,and my heart rejoices . Psalm .	Davidi ɖɔ gɔ́ na ɖɔ É nɔ gɔ́ alɔ nú mì xomɛ ɖò hunhun mì wɛ . Ðɛhan .
As foretold ,Jesus took a special interest in people who were toiling and loaded down . Matthew .	Ezayíi Ði lee è ko ɖɔ ɖ’ayǐ gbɔn é ɔ ,Jezu sɔ́ ayi ɖó mɛ ɖěɖee agban kpinkpɛn hinhɛn cikɔ na lɛ é jí tawun . Matie .
If you just want to ,you can make me clean .	Gudunɔ ɖé savo nú Jezu gbè ɖokpo ɖɔ Nú é jló we ɔ ,a hɛn ɔ ,a na gbɔ azɔn nú mì .
All the things that were written beforehand were written for our instruction ,so that through our endurance and through the comfort from the Scriptures we might have hope . Romans 154 .	Nǔ e è ko wlan dó Mawuxówema ɔ mɛ ɖ’ayǐ xóxó lɛ bǐ ɔ ,è wlan ye ,bo na dó kplɔ́n nǔ mǐ ,bonu mǐ na ɖó nukún nǔ gbɔn sɔxwixwe kpo akɔnkpinkpan alǒ gbɔdónúmɛ e Mawuxówema ɔ nɔ na mǐ ɔ kpo gblamɛ . Hlɔmanu lɛ 154 .
The apostle Paul described his companions as a source of great comfort in times of distress and tribulation . Colossians 411 1 Thessalonians 37 .	Mɛsɛ́dó Pɔlu ɖɔ dó azɔ̌gbɛ́ tɔn lɛ wu ɖɔ ye dó wusyɛn lanmɛ nú emi ɖesu ɖò adǎngbomɛ kpo wuvɛ̌ lɛ kpo ’ hwenu . Kolosinu lɛ 411 1 Tɛsalonikinu lɛ 37 .
Like them ,As a mother comforts her son ,so I will keep comforting you . Isaiah 6613 .	Ye ɖɔhun ɔ ,a sixu mɔ ɖɔ Mawu kpó ɖò akpá wusyɛn dó lanmɛ nú mɛ tɔn elɔ e é dó é ɖè wɛ Un na dó gbɔ nú mi vǐnɔ ɖò gbɔ dó nú vǐ tɔn wɛ ɖɔhun . Ezayíi 6613 .
You ,O Jehovah ,are my helper and comforter . Psalm 8617 .	Hwɛ Mawu Mavɔmavɔ wɛ gɔ́ alɔ nú mì bo dó gbɔ nú mì . Ðɛhan 8617 .
Comfort ,comfort my people ,’ says your God . Isaiah 401 .	Mawu mitɔn ɖɔ Mi dó wusyɛn lanmɛ nú togun ce .Mi dó wusyɛn lanmɛ nú togun ce .’ — Ezayíi 401 .
As a mother comforts her son ,so I will keep comforting you . ’ ​ — Isaiah .	Un na dó gbɔ nú mi vǐnɔ ɖò gbɔ dó nú vǐ tɔn wɛ ɖɔhun .’ — Ezayíi .
Happy are those who mourn ,since they will be comforted . Matthew 54 .	Nǔ nyɔ́ nú mɛ e ɖò aluwɛ mɛ lɛ ,ɖó è na dó gbɔ nú ye . Matie 54 .
Throw all your anxiety on God ,because he cares for you . 1 Peter 57 .	Mi zlɔ́n nǔ e ɖò linkpɔ́n nyí nú mi wɛ lɛ bǐ sín agban ɖó jǐ Mawu tɔn ,ɖó é ɖò nukún kpé dó mi wu wɛ . 1 Piyɛ́ɛ 57 .
Priscilla constantly reminded herself of Jesus ’ words at Matthew 634 .	Priscilla nɔ flín xógbe Jezu tɔn e ɖò Matie 634 mɛ é éɖée hwɛhwɛ .
Although I now have a job ,we keep our lifestyle simple in line with Jesus ’ advice at Matthew .	Un wá mɔ azɔ̌ dìn có ,mǐ hɛn gbɛzán mǐtɔn bɔkun sɔgbe kpo wěɖexámɛ Jezu tɔn e ɖò Matie mɛ é kpo .
Because of an economic crisis ,20 years of hard work came to nothing .	É sín akwɛyózó e ɖò tò ɔ mɛ é wu bɔ xwè 20 sín azɔ̌ syɛnsyɛn e mǐ wà é wá huzu nǔ yayǎ .
I took to heart the words of the apostle Paul at Romans 1221 Do not let yourself be conquered by the evil ,but keep conquering the evil with the good .	Un hɛn xó e mɛsɛ́dó Pɔlu ɖɔ ɖò Hlɔmanu lɛ 1221 mɛ é dó ayi mɛ ,é ɖɔ Ma jó hwiɖée dó nú nǔnyanyawiwa ɖu ɖò jǐ towe ó é nyɔ́ wà ɔ ,nɔ wà nǔ ɖagbe dó ɖu ɖò nǔ nyanya jí .
There is a time when we have to give up as lost . ’ . . .	Hwenu e mǐ ɖó na hɛn nǔ bú ’ dó é ɖè .
He showed me Ecclesiastes 36 and kindly told me that there is a time when we have to give up as lost .	É xlɛ́ mì Nùnywɛtɔ́xó 36 bo ɖɔ nú mì kpo xomɛnyínyɔ́ kpo ɖɔ hwenu e mǐ ɖó na hɛn nǔ bú ’ dó é ɖè .
It was tough advice ,but it was what I needed .	Wěɖexámɛ enɛ ɔ syɛn ɖesu ,amɔ̌ ,nǔ e sín hudo un ɖó é nɛ .
After praying to God ,I feel his spirit giving me strength . Luis	Enyi un xoɖɛ sɛ́dó Mawu gudo ɔ ,un nɔ mɔ bɔ gbigbɔ tɔn nɔ na hlɔnhlɔn mì . Luis
He now needs to be on oxygen 16 hours a day .	Dìn ɔ ,é ɖó na nɔ nɔ jɔhɔn oxygène nu nú ganxixo 16 gbè ɖokpo .
I want to do so many things ,but I just can’t ,explains Petra ,who is in her 80 ’ s .	Un nɔ jló na wà nǔ gègě ,amɔ̌ ,un sixu ǎ ,wɛ Petra e ko ɖó xwè hú 80 é ɖɔ .
I feel much better after talking to God . Matthew 2639 .	Enyi un ɖɔ xó nú Mawu gudo ɔ ,un nɔ mɔ nyiɖée mɛ ganji . Matie 2639 .
Julian ,who has been battling multiple sclerosis for nearly 30 years ,feels likewise .	Nǔ cí mɔ̌ nú Julian lɔmɔ̌ ,éyɛ ko ɖò xwi ɖí xá azɔn syɛnsyɛn e nɔ hu agbaza sín wǔjɔnú ɖé lɛ é ɖé wɛ sín ɖibla yì xwè 30 ɖíe .
Like the apostle Paul ,For all things I have the strength through the one who gives me power . ’ ​ — Philippians 413 .	Pɔlu ɖɔhun ɔ ,un sixu ɖɔ nugbǒ ɖɔ Mɛ e nɔ na hlɔnhlɔn mì ɔ wɛ nɔ zɔ́n ,bɔ un nɔ sixu kpé nǔ enɛ lɛ bǐ wu .’ — Filipunu lɛ 413 .
When my father died in a traffic accident ,I could not believe it at first ,Antonio recalls .	Hwenu e tɔ́ ce kú ɖò alitawovi ɖé mɛ é ɔ ,un sixu ɖi hwɛ̌ ǎ ,wɛ Antonio ɖɔ .
Since God cannot lie ,I am convinced that I will see my father again in the resurrection . Ecclesiastes 911 John 1125 Titus 12 .	Ðó Mawu sixu ɖ’adingban ǎ wutu ɔ ,un kudeji ɖɔ un na lɛ́vɔ wá mɔ tɔ́ ce ɖò fínfɔ́n sín kú hwenu . Nùnywɛtɔ́xó 911 ,NWT Jaan 1125 Titu 12 .
My wife and I experienced the peace of mind spoken of at Philippians .	É ɖɔ Nyì kpo asì ce kpo mɔ fífá e xó è ɖɔ ɖò Filipunu lɛ mɛ é .
He is the God of all comfort . 2 Corinthians 13 .	É wɛ nyí Mawu e nɔ dó gbɔ nú mɛ ɖò ali bǐ nu é . 2 Kɔlɛntinu lɛ 13 .
He dared any man to come forward and fight him ,to settle this war in single combat ​ — 1 Samuel .	É gla kaka bo nyì gbehwan sɛ́dó Izlayɛli - ví lɛ bo ɖɔ ye ni sɛ́ mɛ ɖokpo dó bonu emi kpo mɛ ɔ kpo na kpé hun ,lé emi na ɖu ɖò ahwan ɔ jí ɖò cɛju mɛ — 1 Samuwɛli .
And what can we today learn from the faith of David ​ — 1 Samuel .	Etɛ nùɖiɖi e Davidi ɖó é ka sixu kplɔ́n mǐ ɖò égbé — 1 Samuwɛli .
His father wanted to see him right away . 1 Samuel 1612 .	Tɔ́ tɔn jló na mɔ ɛ dìn tlolo . 1 Samuwɛli 1612 .
The spirit of Jehovah began to empower David from that day forward . 1 Samuel - .	Biblu ɖɔ Gbigbɔ Mawu Mavɔmavɔ tɔn wá Davidi jí gbè enɛ gbè ,bo nɔ jǐ tɔn kaka sɔyi . 1 Samuwɛli - .
Both times ,he single - handedly killed the ferocious wild beast ​ — 1 Samuel Isaiah 314 .	Azɔn wè lɛ bǐ wɛ éɖokponɔ hu gběkanlin baɖabaɖa lɛ — 1 Samuwɛli ,Ezayíi 314 .
So David was summoned ,and he soon became one of Saul’s court musicians and armor - bearers . 1 Samuel .	Enɛ wu ɔ ,è ylɔ Davidi wá ,bɔ ɖò malin - malin mɛ ɔ ,é huzu ɖokpo ɖò mɛ e nɔ xò nǔ ɖò Sawulu sín hɔnmɛ lɛ é mɛ ,bo nɔ lɛ́ hɛn ahwanfunnu nú axɔsu ɔ . 1 Samuwɛli .
What outstanding lessons for all of us to learn ​ — Ecclesiastes 121 .	Nùkplɔnmɛ titewungbe ɖé wɛ nyí enɛ nú mǐ mɛ bǐ — Nùnywɛtɔ́xó 121 .
They faced each other from the opposing slopes of that wide ,curved valley . 1 Samuel ,.	Ye kpannukɔn yeɖée ɖò tɔdo gblɛlɛ enɛ ɔ sín akpáxwé wè lɛ . 1 Samuwɛli ,.
So he began talking eagerly to the soldiers about defeating Goliath .	Enɛ wu ɔ ,é jɛ xó ɖɔ nú sɔja lɛ dó lee è sixu ɖu ɖò Goliyati jí gbɔn é wu jí .
The king ordered David to be brought before him . 1 Samuel .	Axɔsu ɔ ɖegbe ɖɔ è ni kplá Davidi wá nukɔn emitɔn . 1 Samuwɛli .
So he offered to fight Goliath himself . 1 Samuel 1732 .	Enɛ wu ɔ ,é ɖɔ emiɖesu na yì kpé hun xá Goliyati . 1 Samuwɛli 1732 .
But David was already known as a valiant fighter and may have been in his late teens by this time . 1 Samuel 1618 1733 .	É ɖò mɔ̌ có ,è ko tuùn Davidi ɖi ahwanfuntɔ́ titewungbe ɖé ,bɔ é na ko ɖò mɛxo nyí wɛ ɖò hwenɛnu . 1 Samuwɛli 1618 1733 .
He had faith in his God because of knowledge and experience .	É ɖi nǔ nú Mawu tɔn ɖó nǔ e é tuùn é kpo nǔ e é mɔ kpɔ́n lɛ é kpo wutu .
