input	target
Mawu yí wǎn nú gbɛtɔ́ sɔmɔ̌ ,bo sɔ́ Vǐɖokponɔ tɔn jó ​ — Jaan 316 .	Ọlọ́run nífẹ̀ẹ́ ayé tó bẹ́ẹ̀ gẹ́ẹ́ tí ó fi fi Ọmọ bíbí rẹ̀ kan ṣoṣo fúnni ​ — Jòhánù 316 .
Watch Tower Bible and Tract Society of Pennsylvania	Watch Tower Bible and Tract Society of Pennsylvania
Sín 1879 wɛ è ko ɖò xójlawema elɔ ɖetɔ́n wɛ .	Láti ọdún 1879 la ti ń tẹ ìwé ìròyìn yìí déédéé ,kì í sì í dá sí ọ̀ràn ìṣèlú .
Tan Titewungbe Ðé 3	Ìtàn Tó Ṣe Pàtàkì 3
Biblu ɔ Xò Gblègblé Zlɛ 4	Ohun Tí Kò Jẹ́ Kí Bíbélì Pa Run 4
Biblu ɔ Xò Gbeklanxamɛ Zlɛ 5	Bíbélì Bọ́ Lọ́wọ́ Àwọn Alátakò 5
Biblu ɔ Xò Tintɛnkpɔn Bo Na Ðyɔ Wɛn E Ð’emɛ É Zlɛ 6	Bíbélì Bọ́ Lọ́wọ́ Àwọn Tó Fẹ́ Yí Ọ̀rọ̀ Inú Rẹ̀ Pa Dà 6
Nǔ E Wu Biblu ɔ Gézé É 8	Ìdí Tí Bíbélì Fi Wà Títí Dòní 8
Un J’ayǐ Azɔn Gègě Cobɔ É Wá Kpa Mì 12	Mo Ṣàṣìṣe Lọ́pọ̀ Ìgbà Àmọ́ Mo Ṣàṣeyọrí 12
A ka Jló Na Jlɛ́ Nǔ E A Ði Nǔ Na lɛ É Dó Biblu Wu Kpɔ́n À 14	Àfiwé Tó Dára Jù Lọ Tó O Lè Ṣe 14
Etɛ Biblu ka Ðɔ 16	Ohun Tí Bíbélì Sọ 16
Nùwanyido lɛ wɛ gɔ́ ee ɖè dìn lɛ é mɛ ,bɔ gègě enɛ lɛ tɔn tíìn bo lín dó dòdó lɛ nú xwè kanweko mɔkpan ,lobo gbɔn vo dó dòdó lɛ ɖò ali gègě nu .	Ọ̀pọ̀ Bíbélì ló sì jẹ́ pé ọgọ́rọ̀ọ̀rún ọdún lẹ́yìn tí wọ́n ti kọ Bíbélì ìpilẹ̀ṣẹ̀ ni wọ́n kọ ọ́ ,ìyàtọ̀ gbọ̀ọ̀rọ̀gbọọrọ ló sì wà láàárín wọn .
Wema dòdó Biblu tɔn lɛ sɔ́ ɖè ǎ có ,ɖěɖee è vɔ́ wlan hwexónu lɛ é ,kaka jɛ alɔnuwema Biblu tɔn afatɔ́n mɔkpan lɛ jí tíìn bɔ mǐ sixu gbéjé kpɔ́n .	Òótọ́ ni pé kò sí Bíbélì tí wọ́n kọ ní ìbẹ̀rẹ̀pẹ̀pẹ̀ mọ́ ,síbẹ̀ a ṣì lè rí àwọn míì tí wọ́n dà kọ látìgbà láéláé ,àti ọ̀pọ̀lọpọ̀ míì tí wọ́n fọwọ́ kọ .
Akɔwé Alɛnuwema Yɔyɔ̌ ɔ tɔn Philip W .	Philip W .
Ðò égbé ,ɖò xwè nǎ yì 250 gudo ɔ ,é cá kaka bɔ xixa tɔn nɔ vɛwǔ tawun .	Ní báyìí èèyàn fẹ́rẹ̀ẹ́ má rí ọ̀rọ̀ inú rẹ̀ kà mọ́ ,bẹ́ẹ̀ sì rèé kò tíì pé ọgọ́rùn - ún méjì ààbọ̀ 250 ọdún tí wọ́n ṣe ìwé náà .
È gbɛ́ Biblu e William Tyndale lilɛ dó Glɛnsigbe mɛ é ,è dó zo ,bo lɛ́ hu Tyndale ɔ ɖesu ɖò 1536 có ,lilɛdogbeɖevomɛ Biblu tɔn enɛ ɔ gézé	Wọ́n fòfin de Bíbélì èdè Gẹ̀ẹ́sì tí William Tyndale túmọ̀ ,wọ́n dáná sun ún ,wọ́n sì pa Tyndale fúnra rẹ̀ lọ́dún 1536 ,síbẹ̀ Bíbélì náà kò pa run
Nɔtɛn sinsɛn - biblo tɔÐò xwè kanweko ɛnɛgɔ ɔ kpo wegɔ ɔ kpo J.H.M .tɔn tɛntin ɔ ,mɛ e wlan Pɛntateki Samalíinu lɛ tɔn lɛ é gɔ́ xó nú Tíntɔ́n 2017 bo ɖɔ ,ɖò Aargaareezem .	Ilé ìjọsìLáàárín ọgọ́rùn - ún ọdún kẹrin àti ìkejì Ṣáájú Sànmánì Kristẹni ,àwọn tó kọ Ìwé Márùn - ún Àkọ́kọ́ ti Àwọn Ará Samáríà fi gbólóhùn yìí sí ìparí Ẹ́kísódù 2017 ,pé ní Aargaareezem .
Nùkplɔnmɛ atɔnɖobǔ tɔÈ fó Biblu ɔ b’ɛ kpò kpɛɖé b’ɛ na bló xwè 300 é ɔ ,wema wlantɔ́ e nɔ jɛhun dó Atɔnɖobǔ jí é ɖé gɔ́ xó nú 1 Jaan 57 bo ɖɔ ,ɖò jixwé ,Tɔ́ ɔ ,Xó ɔ ,kpo Gbigbɔ Mímɛ́ ɔbɔ atɔn enɛ lɛ nyí ɖokpo .	Ẹ̀kọ́ mẹ́talọ́Ní nǹkan bí ọ̀ọ́dúnrún 300 ọdún lẹ́yìn tí wọ́n parí kíkọ Bíbélì ,ẹlẹ́kọ̀ọ́ Mẹ́talọ́kan kan fi ọ̀rọ̀ yìí kún 1 Jòhánù 57 ,ní ọ̀run ,Baba ,Ọ̀rọ̀ ,àti Ẹ̀mí Mímọ́àwọn mẹ́tẹ̀ẹ̀ta yìí jẹ́ ọ̀kan .
Ye nɔ sɔ́ tɛnmɛ - nyikɔ ɖevo lɛ ɖó tɛn tɔn mɛ ,ɖi Mawu alǒ Aklunɔ .	Torí náà ,wọ́n yọ orúkọ tí Ẹlẹ́dàá ń jẹ́ gangan kúrò ,wọ́n sì fi orúkọ oyè rọ́pò rẹ̀ ,ìyẹn Ọlọ́run tàbí Olúwa .
È ka zán tɛnmɛ - nyikɔ enɛ lɛ ɖò Biblu mɛ nú Gbɛɖotɔ́ ɔ kɛɖɛ ǎ ,loɔ ,è lɛ́ zán nú gbɛtɔ́ lɛ ,nǔmɛsɛn lɛ ,kaka jɛ Awovi jí . Jaan 1 Kɔlɛntinu lɛ 2 Kɔlɛntinu lɛ 44 .	Bẹ́ẹ̀ sì rèé ,kì í ṣe Ẹlẹ́dàá nìkan ni Bíbélì pè ní orúkọ yẹn ,àwọn ibì kan wà tí Bíbélì ti pe àwọn èèyàn ,òrìṣà àti Èṣù ní ọlọ́run . Jòhánù 1 Kọ́ríńtì 2 Kọ́ríńtì 44 .
Massorète lɛ lɔn bo ɖyɔ nùwlanwlan Biblu tɔn lɛ ǎ .	Tí wọ́n bá rí ohun kan tó dà bí àṣìṣe nínú èyí tí wọ́n fi ń ṣe àdàkọ ,wọ́n á kọ ọ́ sí etí ìwé tí wọ́n ń ṣe lọ́wọ́ .
Nùkplɔnmɛtɔ́ Moshe Goshen - Gottstein wlan ɖɔ Jlǒ sísɔ́ dó ɖyɔ nǔ e ɖ’emɛ é na cí hwɛ e syɛn hú bǐ é huhu ɖɔhun nú ye .	Ọ̀jọ̀gbọ́n Moshe Goshen - Gottstein sọ pé Ẹ̀ṣẹ̀ tó burú jù lọ ni wọ́n kà á sí tẹ́nì kan bá mọ̀ọ́mọ̀ yí ọ̀rọ̀ Bíbélì pa dà lọ́nàkọnà .
É ɖò mɔ̌ có ,ɖò 1 Jaan 57 mɛ ɔ ,ye gɔ́ xógbe masɔgbe e mǐ mɔ ɖò bǐbɛ̌mɛ xota elɔ tɔn lɛ é na .	Ìdí nìyẹn tí wọ́n fi fọ̀rọ̀ tiwọn kún 1 Jòhánù 57 ,bá a ṣe sọ níbẹ̀rẹ̀ àpilẹ̀kọ yìí .
Bruce Metzger wlan ɖɔ Nukɛgbe ɔ ee è gɔ́ nú 1 Jaan 57 é ɖò alɔnuwema Biblu tɔn xóxó lɛ Syriaque ,Copte - Gbè ,Arménie - Gbè ,Ethiopie - Gbè ,Arabe - Gbè ,Slave - Gbè ɖebǔ mɛ zɛ Latɛ́ɛngbe tɔn kɛɖɛ wu ǎ .	Bruce Metzger sọ pé Gbólóhùn tó wà nínú 1 Jòhánù 57 yẹn kò sí nínú gbogbo àwọn ìwé àfọwọ́kọ ayé ìgbàanì míì tí wọ́n rí ,àwọn ìwé àfọwọ́kọ bíi Syriac ,Coptic ,Armenian ,Ethiopic ,Arabic ,Slavonic ,àyàfi nínú ti èdè Látìn nìkan .
Alɔnuwema Biblu tɔn xóxó lɛ ka ɖexlɛ́ ɖɔ wɛn e ɖ’emɛ é ɖò alɔji à	Ǹjẹ́ àwọn ìwé àfọwọ́kọ míì tọ́jọ́ wọn ti pẹ́ fi hàn pé ọ̀rọ̀ Bíbélì kò tíì yí pa dà
Mɛ̌ un ka nyí bo na bló mɔ̌ ​ — Ezayíi 408 .	Ta wá lèmi tí màá fi fojú kéré agbára Ọlọ́run — Aísáyà 408 .
ɖò Atɔxwɛ Flansegbe Nùxwásun tɔn mɛ .	nínú Ilé Ìṣọ́ May .
É nyɔ́ wà ɔ ,è nɔ ɖè mɛ e doya na wɛ é ɖè lɛ é sín mɛ mɛ ,bɔ ye ɖó na nɔ gb’akpá nú mɛ ɖevo lɛ dó ninɔmɛ yetɔn wu . Levíi ví lɛ .	Torí náà ,ńṣe ni wọ́n máa ń ya àwọn tó ní àìsàn yìí sọ́tọ̀ ,tí wọ́n á sì pàṣẹ fún wọn pé wọn ò gbọ́dọ̀ jẹ́ kí ẹnikẹ́ni sún mọ́ wọn . Léfítíkù .
Amɔ̌ ,enyi jɔhɔn ɖò nyinyi wɛ ɔ ,mɛɖebǔ ɖó na nɔ mɛtlukpo 45 dó gudunɔ lɛ ǎ .	Àmọ́ tí afẹ́fẹ́ bá sì ń fẹ́ ,àwọn èèyàn gbọ́dọ̀ jìnnà sí wọn tó ọgọ́rùn - ún ìgbọ̀nwọ́ nǹkan bíi 150 ft ,tàbí 45 m .
É nɔ nya ye dó gbě ǎ ,é nyɔ́ wà ɔ ,é ɖò gbesisɔmɛ bo y’agba ye wu ,kaka bo tlɛ gbɔ azɔn nú ye . Matie 83 .	Dípò táá fi lé àwọn adẹ́tẹ̀ da nù ,ó máa ń wù ú láti fọwọ́ kàn wọ́n ,kó sì wò wọ́n sàn . Mátíù 83 .
Mɛ Gbigbɛ́ Wema xwè 71 72 H.M .tɔn ɖé	Ìwé ẹ̀rí ìkọ̀sílẹ̀ láti 71 72 Sànmánì Kristẹni
Enɛ wu wɛ ɖò ninɔmɛ ɖokpo mɛ ɔ ,Falizyɛn ɖé lɛ kàn nǔ elɔ byɔ Jezu dó tɛ́n ɛ kpɔ́ Sɛ́n mǐtɔn na gbè ɖɔ è ni ɖó dó nùɖé wu bo gbɛ́ asì mɛtɔn à ​ — Matie 193 .	Ó tiẹ̀ nígbà kan táwọn Farisí gbé ìbéèrè yìí ko Jésù lójú pé Ó ha bófin mu fún ọkùnrin láti kọ aya rẹ̀ sílẹ̀ lórí onírúurú ìdí gbogbo — Mátíù 193 .
É ɖɔ nyì wɛn ɖɔ Enyi nyɔnu ɖé ma dó afɔ gbě ǎ ,bonu asú tɔn nya ɛ ,bo da nyɔnu ɖevo ɔ ,aga wɛ sunnu enɛ ɔ lɛ̀ . Matie .	Ó làá mọ́lẹ̀ pé Ẹnì yòówù tí ó bá kọ aya rẹ̀ sílẹ̀ ,bí kò ṣe lórí ìpìlẹ̀ àgbèrè ,tí ó sì gbé òmíràn níyàwó ,ṣe panṣágà . Mátíù .
È ka ko xò daka wǔ we alǒ mɛ towe ɖé wu kpɔ́n à	Ǹjẹ́ wọ́n ti hùwà ipá sí ìwọ tàbí mọ̀lẹ́bí rẹ kan rí
Wǎn yí nú Mawu wɛ nyí è ni nyì sɛ́n tɔn lɛ sɛ́n tɔn lɛ ka vɛ́ nyì ǎ . 1 Jaan 53 .	Èyí ni ohun tí ìfẹ́ fún Ọlọ́run túmọ̀ sí ,pé kí a pa àwọn àṣẹ rẹ̀ mọ́ . 1 Jòhánù 53 .
Sísí ɖó nú alǒ xɛsi ɖi nú Mawu Mavɔmavɔ wɛ nyí wǎn gbɛ́ nú nǔ nyanya . Nùnywɛxó 813 .	Ìbẹ̀rù Jèhófà túmọ̀ sí kíkórìíra ohun búburú . Òwe 813 .
É kplɔ́n Biblu kpo Kúnnuɖetɔ́ ɖé kpo bo wá huzu Kúnnuɖetɔ́ Jehovah Tɔn ɖò 2000 .	Ó di ọ̀kan lára àwa Ẹlẹ́rìí Jèhófà ní ọdún 2000 ,lẹ́yìn tó kẹ́kọ̀ọ́ Bíbélì .
Xó Mawu Tɔn ɖó hlɔnhlɔn e nɔ lɛ̀ mɛ wé é .	Ọ̀rọ̀ Ọlọ́run ní agbára láti wẹ̀ wá mọ́ .
Kúnnuɖetɔ́ Jehovah Tɔn livi tantɔn jɛji ɖò tò 240 mɛ ko mɔ nukúnnú jɛ nǔ e na sú kún dó nú adakaxixo é mɛ .	Àwa Ẹlẹ́rìí Jèhófà tó lé ní mílíọ̀nù mẹ́jọ ,tá a sì wà ní igba ó lé ogójì 240 ilẹ̀ ti mọ béèyàn ṣe lè jáwọ́ nínú ìwà ipá .
KLISANWUN ɖé wɛ nú we à	ṢÉ KRISTẸNI ni ẹ́
È wá ylɔ ahwanvu Jezu Klisu tɔn nukɔntɔn lɛ ɖɔ Klisanwun lɛ .	Kristẹni làwọn èèyàn mọ àwọn tó kọ́kọ́ di ọmọlẹ́yìn Kristi sí .
Klisanwun ɖokpo ɖokpo ɖó na kanbyɔ éɖée dìn ɖɔ ,Nùkplɔnmɛ sinsɛn ce tɔn lɛ ka sɔgbe kpo Biblu kpo à	Torí náà ,ó yẹ kí Kristẹni kọ̀ọ̀kan bi ara rẹ̀ pé ,‘ Ṣé ohun tí wọ́n ń kọ́ mi ní ṣọ́ọ̀ṣì ba Bíbélì mu
NÙKANBYƆMɛ̌ ka nyí Mawu	ÌBÉÈRÈTa ni Ọlọ́run
Enyi mǐ ɖò ɖɛ xò dó ta mitɔn mɛ wɛ hweɖebǔnu ɔ ,mǐ nɔ dokú nú Mawu Aklunɔ mǐtɔn Jezu Klisu sín Tɔ́ . Kolosinu lɛ 13 .	Àwa ń dúpẹ́ lọ́wọ́ Ọlọ́run Baba Olúwa wa Jésù Kristi nígbà gbogbo tí a bá ń gbàdúrà fún yín . Kólósè 13 .
Aklunɔ mǐtɔn ,Mawu mǐtɔn ,susu ,yɛ̌yi kpo hlɔnhlɔn kpo jɛxa we ,ɖó a bló nǔ bǐ . Nǔɖexlɛ́mɛ 411 .	Jèhófà ,àní Ọlọ́run wa ,ìwọ ni ó yẹ láti gba ògo àti ọlá àti agbára ,nítorí pé ìwọ ni ó dá ohun gbogbo . Ìṣípayá 411 .
Lɛ̌ kpɔ́n Hlɔmanu lɛ 1013 1 Timɔtée 117 .	Tún wo Róòmù 1013 1 Tímótì 117 .
NÙKANBYƆMɛ̌ ka nyí Jezu Klisu	ÌBÉÈRÈTá ni Jésù Kristi
Tɔ́ ɔ hugǎn mì . Jaan 1428 .	Baba tóbi jù mí lọ . Jòhánù 1428 .
Lɛ̌ kpɔ́n Matie 2639 1 Kɔlɛntinu lɛ 1528 .	Tún wo Mátíù 2639 1 Kọ́ríńtì 1528 .
NÙKANBYƆEtɛ ka nyí gbigbɔ mímɛ́	ÌBÉÈRÈKí ni ẹ̀mí mímọ́
Ee Elizabɛti sè gbedómɛ Mali tɔn lě é ɔ ,vǐ e ɖò xò tɔn mɛ é danwǔ ,bɔ gbigbɔ mímɛ́ gɔ́ ayi mɛ nú Elizabɛti . ​ Luki 141 .	Bí Èlísábẹ́tì ti gbọ́ ìkíni Màríà ,ọmọ inú ilé ọlẹ̀ rẹ̀ sọ Èlísábẹ́tì sì kún fún ẹ̀mí mímọ́ . Lúùkù 141 .
Mi na mɔ acɛ yí hwenu e gbigbɔ mímɛ́ na jɛte wá mi jí é . ​ Mɛsɛ́dó 18 .	Ẹ ó gba agbára nígbà tí ẹ̀mí mímọ́ bá bà lé yín . Ìṣe 18 .
Lɛ̌ kpɔ́n Bǐbɛ̌mɛ 12 Mɛsɛ́dó 1038 .	Tún wo Jẹ́nẹ́sísì 12 Ìṣe 1038 .
NÙKANBYƆEtɛ ka nyí Axɔsuɖuto Mawu Tɔn	ÌBÉÈRÈKí ni Ìjọba Ọlọ́run
XÓAxɔsuɖuto Mawu Tɔn nyí acɛkpikpa jixwé tɔn ɖé .	ÌDÁHÙÌjọba tó ń ṣàkóso láti ọ̀run ni Ìjọba Ọlọ́run .
Jezu wɛ nyí Axɔsu nú Axɔsuɖuto Mawu Tɔn .	Jésù ni Alákòóso Ìjọba Ọlọ́run .
Bɔ é na ɖu axɔsu kaka sɔyi .’ — ​ Nǔɖexlɛ́mɛ 1115 .	Ohùn rara sì dún ní ọ̀run ,pé‘ Ìjọba ayé di ìjọba Olúwa wa àti ti Kristi rẹ̀ ,yóò sì ṣàkóso gẹ́gẹ́ bí ọba títí láé àti láéláé .’ ​ — Ìṣípayá 1115 .
Lɛ̌ kpɔ́n Daniyɛli 244 Matie .	Tún wo Dáníẹ́lì 244 Mátíù .
NÙKANBYƆMɛ ɖagbe lɛ bǐ wɛ nɔ yì jixwé à	ÌBÉÈRÈṢé gbogbo èèyàn rere ló ń lọ sí ọ̀run
Lɛngbɔhwan kpɛví ,ma ɖi xɛsi ó ,ɖó Tɔ́ mitɔn jló ɖɔ mi ni ɖu axɔsu xá emi . ​ Luki 1232 .	Má bẹ̀rù ,agbo kékeré ,nítorí pé Baba yín ti tẹ́wọ́ gba fífi ìjọba náà fún yín . Lúùkù 1232 .
Ye na nyí vɔsanúxwlémawutɔ́ nú Mawu kpo Klisu kpo ,bo na ɖu axɔsu xá Klisu . ​ Nǔɖexlɛ́mɛ 206 .	Wọn yóò jẹ́ àlùfáà Ọlọ́run àti ti Kristi ,wọn yóò sì ṣàkóso gẹ́gẹ́ bí ọba pẹ̀lú rẹ̀ . Ìṣípayá 206 .
Lɛ̌ kpɔ́n Nǔɖexlɛ́mɛ .	Tún wo Ìṣípayá .
NÙKANBYƆEtɛ ka nyí jlǒ Mawu tɔn nú ayikúngban ɔ kpo gbɛtɔ́ lɛ kpo	ÌBÉÈRÈKí ni Ọlọ́run ní lọ́kàn láti ṣe fún ilẹ̀ ayé àti aráyé
Tò alǒ ayikúngban ɔ ka na nyí mɛ e nɔ sɔ́ yeɖée hwe lɛ tɔn ,bɔ fífá ma ɖó dogbó e ye na mɔ ɔ ,wɛ na nyí nǔ e na nɔ víví nú ye é . ​ Ðɛhan .	Àwọn ọlọ́kàn tútù ni yóò ni ilẹ̀ ayé ,ní tòótọ́ ,wọn yóò sì rí inú dídùn kíkọyọyọ nínú ọ̀pọ̀ yanturu àlàáfíà . Sáàmù .
Lɛ̌ kpɔ́n Ðɛhan 3729 2 Piyɛ́ɛ 313 .	Tún wo Sáàmù 3729 2 Pétérù 313 .
Bonu sinsɛn ɖé na dó nyɔ́ Mawu nukúnmɛ ɔ ,é ɖó na jinjɔn nugbǒ Biblu tɔn jí . ​ Jaan .	Kí ìsìn kan tó lè múnú Ọlọ́run dùn ,ó gbọ́dọ̀ gbé ẹ̀kọ́ rẹ̀ lórí òtítọ́ tó wà nínú Bíbélì . Jòhánù .
Sinsɛn e jinjɔn linlin gbɛtɔ́ tɔn lɛ jí é nyí nǔ yayǎ . ​ Maki .	Ẹ̀sìn tí wọ́n bá gbé karí èrò èèyàn kì í ṣe ẹ̀sìn gidi . Máàkù .
Mɛ e nɔ sɛ̀n Mawu ɖó kpɔ́ lɛ é ɖó na ɖi nǔ nú nǔ ɖokpo ɔ lɛ . ​ 1 Kɔlɛntinu lɛ .	Ìgbàgbọ́ àwọn tó ń ṣe ẹ̀sìn kan náà gbọ́dọ̀ bára mu . 1 Kọ́ríńtì .
Sinsɛn e Mawu yí gbè na é sín hagbɛ̌ lɛ nyí nɔvígbɛ́ ɖé gbɔn gbɛ̀ ɔ bǐ mɛ . ​ 1 Piyɛ́ɛ 217 .	Àwọn tó ń ṣe ẹ̀sìn tí Ọlọ́run tẹ́wọ́ gbà gbọ́dọ̀ jẹ́ ẹgbẹ́ ará kan tó kárí ayé . 1 Pétérù 217 .
MƐ E TƆN WƐ ÉJosef Mutke	Gẹ́gẹ́ bí Josef Mutke ṣe sọ ọ́
È JÌ MÌ ÐÒ1953	ỌDÚN TÍ WỌ́N BÍ1953
Tɔ́ ce sɛ̀ tɛn sín Allemagne wá yì Australie ɖò 1949 .	Bàbá mi ṣí kúrò ní orílẹ̀ - èdè Ọsirélíà lọ sí ìgbèríko Victoria lórílẹ̀ - èdè Jámánì lọ́dún 1949 ,kó lè wá iṣẹ́ sí àwọn iléeṣẹ́ tí wọ́n ti ń wa góòlù tàbí iléeṣẹ́ mọ̀nàmọ́ná .
Finɛ wɛ é da nɔ ce ɖè ,bɔ ye jì mì ɖò 1953 .	Wọ́n bí mi lọ́dún 1953 .
Nɔ ce ka kpò ɖò Biblu ɔ kplɔ́n wɛ ɖò nǔglɔ ,lobo wá yí wǎn nú nùkplɔnmɛ e ɖ’emɛ lɛ é .	Síbẹ̀ màmá mi kò dáwọ́ ìkẹ́kọ̀ọ́ Bíbélì náà dúró ,wọ́n sì fẹ́ràn ẹ̀kọ́ náà ,bó tilẹ̀ jẹ́ pé ńṣe ni wọ́n ń yọ́ ọ ṣe .
É ɖɔ palaɖisi ayikúngban jí tɔn sɔgudo tɔn ɔ kpo awǎjijɛ e nugbodòdó Biblu tɔn lɛ xwixwedó sixu hɛn wá nú mǐ é kpo sín xó nú mǐ . ​ Ðɛhan Ezayíi 4817 .	Ó kọ́ wa pé tó bá yá gbogbo ayé máa di Párádísè àti pé a máa láyọ̀ tá a bá ń fi ohun tá a kọ́ nínú Bíbélì ṣèwà hù . Sáàmù Aísáyà 4817 .
Hwenu e un ɖó xwè 18 é ɔ ,adakaxixo papa tɔn zɔ́n bɔ un gbɔ bo jɛ gbě .	Bí dádì wa ṣe burú mọ́ wa mú kí n kó jáde nílé nígbà tí mo wà lọ́mọ ọdún méjìdínlógún 18 .
Enɛ wu ɔ ,un xwedó nùkplɔnmɛ enɛ lɛ ǎ .	Torí náà ,mi ò tẹ̀ lé àwọn ẹ̀kọ́ náà .
Un ɖó xwè 20 é ɔ ,un d’asì .	Mo sì ṣègbéyàwó lọ́mọ ogún 20 ọdún .
